a1,a2,a3,a4,a5,a6,a7,a8
1211,1384,2929.8,3022.1,3147.6,2991.1,3258.5,3301.7
2422.9,2550.9,2577.4,2591.9,2514.2,2605.7,2642.3,2670
1501.1,1649.5,1824.8,2131.7,2164.8,2151.6,2156.6,2199.4
1704.7,2189.7,2223.3,2421.5,2428.8,2428.2,2432.9,2442.7
1621.4,1875.9,1952.4,2791.3,2811.3,2819.4,2805.6,3018.6
2276.9,2527.5,2784.1,2751.2,2922.1,2913.2,2925.9,2946.3
1556.6,1990.5,1719,2535.7,2498.8,2536.3,2578.4,2610.6
1925.7,1796.3,2284.7,2290.6,2281.3,2262.2,2300.3,2414.9
1574,1589.1,1609.7,2182.6,2199.6,2187.4,2193.2,2218.6
2156.8,2048.9,2185.3,2401.4,2856.4,2868.9,2820,2818.1
1715.4,2476.6,2821.4,2772.9,2782.3,2909.9,2912.6,2899.9
2160.3,2298.1,2276.4,2120.4,2341,2376.2,2365.5,2353.7
1698,2179.7,2654.5,2387.1,2521.4,2773.9,2766.5,2765.6
2042.4,2419.7,1765,2494.9,2634.3,2630.6,2635.8,2649.5
1763.8,1764.9,1977,2513.6,2509.7,2505.7,2548.3,2720.4
2325.8,2608.7,2601.3,2512.7,2762,2836.8,2861.1,2961.9
1728,1678.9,2238.1,2699.5,2769.9,2808.4,2909.9,3031.2
1409.7,2333.3,2414.6,2501.7,2498.3,2525.3,2537,2551.2
1700.4,1774.7,1863.6,1883.7,1929.2,2035.4,2082.9,2313.5
1643.6,2142,2174.6,2233.5,2206.8,2292.8,2325.7,2379.3
1854.9,2124.3,2119.8,2169.9,2273.6,2375.4,2587.8,2836.3
1750.2,1919.4,1915.2,1910.8,1930.7,1946.4,2925.4,3125.6
2395,2425.8,2442.2,2457.6,2431.7,2472.9,2501.1,2597.5
2145.5,2581.7,2459.7,2278.7,2690.1,2786.8,2794.9,2784.3
2168.4,2314.2,2751.6,2621,2829.5,2848.3,2906.9,3088.7
1890.7,2601.3,2810.5,2757.4,2850.4,2913,2931.3,2967.9
2211,2922.1,2902.9,2923.4,2893.9,2966.2,2978.2,2967.9
2454.2,2782.7,3010.2,2982.7,3116.5,3164,3160.9,3152.4
1583.5,1762.1,1708.8,2683.8,2657.3,2613,2803.7,2925.9
1451.5,1557.7,1767.7,2648.8,2688,2635.4,2668.2,2788.6
2360.9,2348.9,2508.8,2740.6,3137.6,3222,3317.7,3356.8
1751.2,1852.3,1912.1,2247.7,2669.4,2810.7,2778.8,2817
2149.3,2197.5,2225.3,2233.1,2397,2531.4,2742.2,3123.9
2400.2,2519.9,2652.8,2741,2769,2710.8,2757.8,2909
1781.3,2479,2751.7,2782,2755.7,2798.4,2820.3,2887.4
1639.3,1630.5,2004.6,2295.9,2314.6,2228.4,2238.5,2510.4
2030.1,2258.6,2257.7,2287.3,2220.6,2181,2303.7,2322
1911.9,2249.9,2485.1,2485.4,2456.3,2476.3,2508.9,2541.6
2369.2,2465.4,2459,2488.1,2465.1,2481.3,2490.9,2530.7
2135.4,2153.3,2290,2605.1,2609.3,2595,2637.1,2694.2
1833.6,2165.2,2231.6,2541.6,2614.8,2631.3,2654.8,2686.2
2393.9,2491.7,2495.6,2508.9,2491.2,2529.8,2573.8,2592.6
1853.2,2094.1,2301,2364.3,2344.3,2386.2,2459,2580.6
1803.8,2217.2,2355.4,2328.4,2393.3,2458.7,2498.9,2556
2053.6,2515.1,2539.2,2576.2,2573,2545.2,2634.5,2966.3
2211.3,2353.5,2468.4,2636.8,2703.2,2720.5,2756.8,2755.8
2150,2357.7,2678.7,2800.7,2812.6,2815.2,2806.1,2814.8
2375.7,2738.8,2765.6,2791,2819.6,2840.3,2852.8,2904
1559.8,2313.2,2403.9,2481.1,2469.2,2637.5,2694.4,2710.4
1817.3,1377,1839.4,1824.5,1733.8,1767.2,2182.7,2930.9
2297.5,2467.3,2984.6,2714.4,2927.3,3006.1,3001.5,3010.3
1351.1,1577.4,1878.8,2102,2697.2,2838.2,2839.6,2834.2
1674.3,2089.5,2091.3,2672.8,2990,2992.4,2970.5,3024.7
2295.5,2475.7,2602.8,2923.8,2967.9,3023.2,3127.6,3215.3
1820.1,1879.9,1898.3,2459.9,2615.5,2594.8,2566.2,2604.5
1695.5,2100.5,2220,1656.9,2577.2,2581.9,2525.8,2562.4
1686.6,2482.9,2681.5,2452,2719.2,2721.9,2695.9,2702.9
1575.1,1942.3,1815.8,1870.3,2582.6,2597.5,2584.6,2579.9
1754.5,2108.1,2388.6,2329.4,2428.9,2585.3,2584.7,2566.1
1767.2,1576.8,2293.6,2328.9,2317.3,2330.1,2370.6,2489.3
1850.3,1989.6,2061.3,2701.7,2958.3,3018,2978.8,3111.7
1832.2,2274.3,2677.9,2704.3,2781.4,2833.7,2802.7,2810.3
2314.7,2312.1,2363.6,2925.7,2751.8,2896,2939.8,2934.7
2118.9,2139.8,2176.3,2532.7,2678.5,2684.6,2646.2,2707.8
2473.1,2623.9,2806.8,2864.6,2888,2886.9,2870.6,2903.4
1657.1,1839.3,2136.1,2136,2109.6,2128.3,2145.5,2149.8
1777.2,2260.5,2312,2372.3,2408.2,2445.2,2560,2740.8
2300.1,2730.7,2779.3,2867.9,2834.5,2958.1,2963.6,3038.9
1336.4,1953.5,1888.6,2108.5,2595.8,2637.1,2650.3,2678.7
1274.9,1991.9,2047.9,2032.7,2193.4,2318.5,2503.2,2511.5
1717.4,1802.5,1814.3,2549.5,2743.6,2909.5,2755.2,2806.8
2171.8,2361.9,2498.9,2914.1,3121.5,3141.7,3160.1,3279.6
1834.5,1681.8,2196.1,2840.3,2861,2874.1,2888.4,2979.9
2456.8,2786.9,2822.2,2839,2862,2891.8,2945.7,3129.3
2449.6,2440.5,2450.4,2583.3,2879.1,3010.9,3290.2,2826.7
2154.9,2554.4,2699.6,2759.8,2832.4,2797.4,2989.3,3044.2
2625.5,2680.7,2696,2726.8,2765.7,2804.2,2837.8,2941.2
2667.2,2639,2864,2965.9,3006.4,3049.5,3108.7,3160.7
2601.2,2647.7,2724.6,2760.4,2800.4,2828.1,2811.2,2844.6
2878.5,2927.8,2947.5,2943.4,2964.2,3024,3133.2,3336.1
2081.9,2713.7,2863.7,2843.1,2804.9,3113.4,3434.1,3677
1739.3,2881.7,2972,2990.5,3010.6,3040.1,3073.8,3154.5
2228.5,2563.4,2625.2,2634.9,2670.7,2839.2,3026.2,3124.2
2223.1,2233.1,2238.3,2130.6,2180.5,2423.1,2791.3,2890.8
2026.8,2041,2054.7,2067.1,2078.6,2100,2116.1,2354.3
2641.4,2598.2,2656.1,2587.3,2716.4,2812.7,2821.4,2917.7
2366.3,2779,3114.6,3238.6,3343.4,3351.5,3348.4,3358.8
2159.4,2883.2,2999.6,3019.5,3042.6,3020.5,3171,3248.8
1773.5,1769.1,1994.2,2367.8,2248.2,2560.3,2617,2830.6
2327.5,2405.4,2770.2,2795.2,2808.3,2846.8,2963,3224.2
2294,2403.1,2468.7,2557.1,2556.3,2543.3,2684.8,3018.5
1645.2,2554.2,2623.4,2735.4,2776.4,2459.8,2864.6,3210.2
2947.4,2905.4,2973.5,3028.4,3057.7,3088.4,2965.7,3143.1
2772,2853,2988.3,2974.4,3077.9,3133.4,3177.8,3220.2
2773.5,2799.9,2923.9,3038.4,3079.3,3149.7,3233.8,3334.1
2476.8,2799,2832.3,2897.4,2865.3,2898.2,3046.6,3144.5
2728.5,2827.2,2859.9,2894.2,2873.4,2887.3,2970.3,3101.3
2421.4,2403.8,2490.4,2688.9,2886,2867.5,2932.9,3195.9
2683.5,2715.6,2764.4,2790.6,2807.7,2903.3,3017.1,3094.1
2752.7,2842,2869.8,2910.9,2907.9,2940.6,2983.8,3017.4
2087.6,2660.2,2765.2,2856.1,2607.3,3010.3,3305.5,3347
2407.3,3030.2,3113.4,3160.3,3186.1,3171.4,3213.2,3260.8
2745.9,2975.3,2989.4,3008.3,2994.2,3024.6,3195.1,3307.2
2268.6,2858.5,2880.5,2939.6,2914.4,2985.6,3135.1,3216.7
2329.3,2328.4,2420,2162.6,2177.5,2287.1,2578.8,3019.7
2362.8,2367,2498.4,2630.9,2673,2831.3,2956.9,3144.1
2093.1,2128.8,2137.7,2124.7,2154.8,2297.8,2438,2690.3
2429.7,2837,2925.9,2970.5,2984.1,3054.3,3196.9,3391.2
2907,2954.9,2986.7,3036.5,3017.8,3051.8,3086.7,3140.3
2358.3,2476.3,2713.1,2925.8,3140.5,3226.8,3321.7,3361.8
2841.1,2840.2,2919.7,2930.2,3005.4,3036.1,3040.4,3122.7
2215.4,2533.7,2604.3,2717,2609.2,2483.5,2926.2,3360.5
2191.3,2328.7,2364.3,1996.3,2834.7,3305.8,3335.5,3295.4
2714,2953.4,3011.4,3051.2,3050.1,3084.4,3265.2,3393.7
1891.3,2947.3,3136.4,3267.8,3301.5,3331.8,3356.8,3320.5
2474.2,2787.6,2848.8,2882.3,2905.5,2883.7,2960,3054.2
2544.9,2790.2,2846.7,2920.5,2935.2,3036.3,3214.8,3349.6
2804.3,2882.5,2958.7,3109.7,3314.6,3335.9,3419.1,3469.5
2254.4,2375.2,2549.7,2586.7,2702.2,2852.9,2947.9,3003.3
2141.7,2674.7,2765,2801.8,2802,2811.4,2898.9,3040.6
2595.5,2761.7,2850.3,2870.9,2842.6,3081.3,3418.4,3547.1
2421.9,2505.9,2616.8,2592.2,2677.1,2782.4,2915.9,3011.3
2075.9,2196.8,2335.5,2413.5,2403.5,2487.8,2879,3260.5
2666.2,2816.1,2883,2943.1,2947.5,3000.1,3034.8,3145.4
2997.7,2977.6,3014.5,3055.4,3077.4,3084.8,3087.2,3161.6
2408.5,2638.2,2916.3,2852,2973.2,3148,3236.8,3291.9
2196.1,2325.6,2856.3,3016.3,3049.9,3107,3155.3,3226.5
2561.4,2989.5,3024.6,3026.1,3105.7,3106.4,3113.5,3124.2
2087,2398.1,2547.9,2659.4,2672.9,2664.3,2799.4,3123
2229.7,2915.2,2896.5,2949.1,2975.2,2969,3023.9,3078.9
2744.8,3061.5,3055.1,3100.4,3130,3127.8,3096.7,3167.7
2806.2,2828.3,2868.5,2823.7,2860.9,2938.8,3018.3,3119.4
2069.2,2612.8,2930.5,2962.8,3053.7,3160.2,3238.3,3319.5
2402.6,3004.9,2979.2,3010.4,3006.5,2993.5,3024.8,3153.6
1881.2,2809.6,2885.3,2910.4,2911.6,2933.6,2987.4,3085.7
2731.7,2785.9,2827,2846.8,2872.6,2921.2,3024,3193.6
2142.5,2809.1,2875.3,2955.6,3012.1,3074,3038.6,3111.4
2296.9,2829.7,2834.3,2855.9,2884.5,2909.1,2915.9,2984.5
2630.6,2644.5,2774.8,2825.7,2780.1,2829,2921.4,3023.3
2233,2471.7,2802.9,2761.4,3214.7,3303.5,3197.4,3285.5
2413.9,2628.5,2731,2802.2,2862.8,2843,2944.9,3069.4
2598.5,2611.1,2663.3,2665.1,2610.1,2715.2,2978.7,3096.9
2342.3,3059.9,3088.3,3146,3183.4,3250.6,3295.3,3423
2796.8,2894,2927,2974.2,2970.9,2982,3067.8,3349
2260.4,3012.8,3057.8,3069.7,3088.7,3099.1,3059.8,3064.2
2802.4,2898.1,2931.7,2960.5,2978.4,2999.4,3031.7,3059.6
2562.6,2966.9,3011.5,3086.9,3084.7,3129.8,3175.7,3191.9
2763.8,2973.3,2974.9,3038.4,3079.6,3089.2,3020.2,3130.2
1728.8,2278.5,2905.5,2960,2952.8,2977.9,3028,3074.3
1733.4,3088.7,3089.9,3115.7,3110.3,3125.8,3158.2,3198.6
2681.2,2715.6,2762.4,2792.8,2800,2707.7,2782.9,3520
2286.1,2307.5,2488.9,2559.3,2590,2627.5,2640.1,2861.7
2718.9,2862.5,2888.2,2930.6,2922.9,3004.4,3080,3136.2
1797.5,2652.1,2793.2,3214.3,3259.8,3284.8,3269,3365.7
2033.9,2761.4,2816.9,2890.5,2948.7,2921.5,2975.9,3092.2
1854.8,2105.5,2216.8,3049.6,3249.9,3350.9,3274.7,3525.5
2328.1,2492.3,3046.8,3103.7,3155.9,3135.3,3206.3,3338
2508.9,2835.9,2946.7,3108.9,3254.8,3301.3,3363.3,3589.4
2137.8,2179.8,2258.1,2273.3,2248.7,2454.7,2817.7,3155.7
2399.4,2940.9,2948.7,2965.2,2978.6,2983.9,2997.4,3026.4
2888.1,2902.1,2928.6,2949.1,2957.5,2959.8,2943.9,3043.3
2901.3,2890.1,2917.2,2951.1,2961.2,2976.6,3007.2,3043
2811.3,2971.3,3005.4,3053.4,3073.4,3087.7,3063,3073.9
2969.8,2960.5,2990.8,3004.1,3003.3,3066.2,3136,3317
2165.2,2348.3,2582.6,2746.1,2859.5,2645,2811.9,3176.4
2338.1,2481.1,2529.4,2444.2,2472.7,2790.7,2584.6,3011.1
2623.7,2728.7,2777.5,2828.5,2857.5,2871.4,2831.9,2893.8
2632.4,2666.6,2750.5,2926.5,2900.2,2972.4,3006.3,3077.4
1892.2,2027.4,2013.4,2009.7,2380.9,2586.1,2643.2,3166.4
2075.6,2638.8,2710.6,2864.7,2788.7,3103.6,3250.1,3333.8
2354.7,2516,2452.8,2920.1,2976.8,2952.5,2946.4,3293.3
2232.5,2711.4,2932.6,3216.5,3190.6,3456.4,3484.4,3444.9
1804.7,1668.5,2399.4,2397.6,2384.7,2395.1,2412.4,2540.5
2017.5,2010.1,2031.4,2099,2698.1,2708.8,2686.7,2662.2
2219.2,2246.4,2202.4,2388.3,2505.8,2534.3,2481,2558.8
2139.2,2174,2086.9,2284.7,2455,2507.9,2511.5,2593.1
2311,2369.2,2399.7,2403.9,2432.2,2449.9,2459.3,2465.3
2240.5,2306.5,2173.9,2330.4,2339.5,2337.1,2339.8,2354.1
2381,2390.8,2385.5,2412.8,2452.4,2484.3,2540.7,3198.8
2061.5,2234.9,2303.1,2305,2416,2436,2755.3,3646.2
1918.5,2653.6,2668.5,2662.6,2698,2740.4,2774.1,3598.8
1738.8,2337.1,2343.8,2331.7,2382.6,2490.1,2664.7,2995.5
2135.1,2318.1,2324,2324.8,2367.2,2399.6,2416.4,2445.2
2064.6,2071.1,2045.4,2107.6,2221.1,2335,2347.8,2359.5
2419.6,2437.1,2539.5,2548.4,2607.2,2687.6,3337.2,3959.6
2079.6,2092.1,2114.7,2185.6,2171.1,2172.8,2175.6,2326.1
1946.6,1750.4,2377.3,2455.3,2445.4,2441,2456.8,2522.9
1844.2,2227.8,2265.4,2247.7,2320.8,2412.1,2694.6,2774.2
1871.2,2208.2,2271.7,2271.9,2299.4,2351.7,2381.3,2385.6
2026.8,2059.6,2024.7,2040.5,2207.2,2352.3,2434.5,2439.4
2174.1,2192,2238,2305.1,2359.5,2363.5,2550.4,2855.8
2141.2,2224.7,2360.8,2453.8,2455,2467.3,2475,2489.3
2225.3,2277.1,2225.6,2259.6,2388.2,2424.4,2416.8,2412
1986.3,1939.8,1876.5,2252.9,2484.6,2647.8,2667.3,2688.6
2014.4,2460.1,2468.2,2461.1,2464.4,2506,2536.2,2567
1791,2411.2,2464.6,2449.9,2475.6,2575.5,3292.6,3516.2
2227.5,2228.9,2368.1,2364.6,2368.6,2389.6,2833.8,3408.4
2108.3,2355.3,2370.3,2351.7,2364.1,2422.6,2567.7,2905.2
1672.9,1896.8,1954,1905.8,2337.1,2578.6,2702.2,2927.1
2031.9,1972.6,2383.9,2360.6,2391.2,2481.7,2549.6,3492.8
1605.7,2129.7,2670.9,2711.4,2716.4,2751.5,2776.4,2794.8
1961.2,2072.8,2070,2072.1,2105.9,2566.3,2786.4,2967.4
1967.1,1978.7,1988.1,2037.8,2120.4,2544.3,2804.3,2565.8
1718.9,2031.5,2176,2173.9,2232,2334.3,2569.7,2742.5
2356,2381.4,2398.5,2395.6,2417.5,2452.1,2499.2,2715.1
1757.8,1767.3,1784.1,1942.6,2715,2726.5,2710.7,2690.2
2133.1,2124.4,2169,2274.3,2398.6,2410.5,2506.4,2658.1
2079.2,2260.4,2368.4,2365.3,2373.5,2389.4,2403.4,3687.1
1967.3,2301,2290.9,2319.7,2368.1,2419.8,2463.9,2511.5
1868.7,1874.8,1911.8,2013.5,2198.5,2671.9,2966.2,3603.6
2157.5,2305.9,2302.1,2350.6,2449.8,2574.3,2793.8,2996.8
2001,2223.7,2438.4,2424.6,2656.9,2701.2,2654.7,2728.6
1874.1,2014.3,2088.7,2156.6,2197.5,2234.3,2258,2293.9
2260.7,2308.5,2238.1,2368.4,2570,2616.8,2726.5,2823.7
2206.1,2236.9,2342.5,2349.1,2372.2,2435.4,2480.5,2522.6
1543,1942.4,2435.8,2427.7,2429.2,2457.5,2495.7,2560.9
1427.1,1720.3,2398.3,2525.5,2527.2,2541.1,2569.5,2594.9
2057.8,2340.8,2345.7,2328.5,2362.5,2419.7,2491,2530.4
1823,2275.5,2458.1,2479.2,2485.4,2533.9,2582.3,2614.9
2068.2,2088.7,2071.5,2139.8,2359.2,2400.2,2486.3,2643.5
2101.4,2075.1,2051.7,2213.9,2583.8,2603.1,2559.5,2649.1
2148.6,2176.2,2073.6,2310.4,2371,2406.4,2422,2522.4
1642.7,2530.2,2805.4,2840.8,2853.3,2896.9,2913.4,2985.3
1981.4,2334.7,2501.1,2591.7,2609.8,2639.9,2662.3,2671.6
1837.1,2212.1,2297.2,2315.1,2282.3,2321.5,2411.6,2603.9
2061,2085.2,2060.9,2097,2168.3,2283.9,2961.4,3365.7
2222,2230,2217.6,2245,2324.2,2469.5,2609.3,2727.2
2313.8,2322.4,2318,2318.4,2366.2,2435.5,2497.7,2811.8
2445.8,2446.8,2395.1,2522.5,2571.8,2586.9,2603.2,2649.4
2228.8,2032,2377.5,2474.5,2489.5,2513.1,2538.1,2982.8
2444.1,2630.5,2789.7,3190.2,3407.7,3420.8,3508.2,3592.1
2018.4,2355.2,2437.1,2444.6,2461.2,2485.4,2543.9,2590.1
2319,2334.7,2480.1,2502.2,2526.3,2551.3,2623.4,2826.6
1830.2,1667.1,2381.8,2366.5,2369.7,2542,2658.6,2800.3
2022.1,2014.4,2048.1,2110.1,2185.2,2381.8,2897.5,3031.3
1837.8,2114.3,2465.9,2460.4,2463.7,2513.5,3388.9,3899.2
2361.2,2487.6,2475.1,2524.1,2571.6,2582.7,2619,3410.6
2344.5,2432.4,2487.8,2520.2,2619,2666.4,2768.9,3215.5
1976.5,2057.2,2139,2802.4,3047.7,3046.1,3077.8,3135
1952.8,1818.4,2162.2,2389.4,2760.2,2849.7,3164.6,3719.8
2169.3,2185.2,2449.9,2506.6,2505.3,2518.3,2593.2,2917.7
1921.2,2399.2,2517,2523.9,2543.2,2595.8,2682.3,3052.4
1559.5,1457.6,1963.9,2446,2410.4,2417.4,2508.7,2604
1967.8,2528.9,2567.5,2583.3,2636.6,2667.8,2698.5,2880.5
1875.4,2361.2,2398.8,2358.5,2456.3,2453.8,2598.8,2553.6
2115.5,2160.1,2218.7,2514.1,2671.8,3002.8,3355.4,3414.3
2174.6,2280.6,2314,2383,2468.1,2588.7,2870.6,3235.1
1513.3,1696.1,2347.8,2345.2,2328.1,2355.4,2694.9,3110.8
2136.9,2245.4,2435.8,2437,2433.9,2454.9,2775.7,3772.8
1550.2,1910.9,2420.9,2419.4,2412.6,2437.6,2488.7,2536.1
1712.9,2010.8,2374.5,2516.4,2529.4,2606.7,2707.8,3025.5
1697.3,2613.6,2734.5,2937.3,2977,3148.6,3628.3,4040.1
2452.2,2474.2,2712,2720.4,2717.4,2730.9,2774,3468.4
2177.3,2602.9,2607.7,2630.2,2669.9,2699.2,2904.6,3729
2109,2107,2279.5,2477.4,2573.9,2647.7,2766.5,3188.2
2330.4,2367.1,2381.9,2413.8,2449.9,2459.9,2575.5,2830.2
1979.7,2220.7,2458.2,2460.1,2455.2,2471.3,2483.2,2756.9
2042.9,2159.1,2084.1,2435.6,2749.6,2732.6,2669.1,2694.2
2114,2186.4,2346.7,2390.7,2397.5,2466.5,2526.1,2710.6
1651.3,1632,2242.3,2383.4,2415.9,2385.8,2553.2,2835.6
1726.9,1885,2461,2461.4,2540.4,2587.4,2685.3,2828.1
1992.9,2173.9,2378.6,2410.3,2436.4,2538.9,2705.5,3008.7
1426,1734.6,2239.2,2226.9,2242,2322.4,2394.8,2722.2
2451.9,2409.2,2488.9,2554.7,2571.7,2588.1,2787.4,2820.5
2014.5,1973.7,2377.7,2554.5,2872.3,3039.2,3169.4,3240.1
2524.6,2613.8,2644.6,2678.2,2702.8,2593,2630.9,2716.7
1668.5,1842.5,1835.8,1928.3,2473.5,2994,3483.5,3517.6
2204,2431.3,2557.6,2617.9,2740.2,2895.4,2892.2,2937.2
1611.2,1829.1,2102.9,2250.6,2154,1765.4,2032.6,2828
2806.2,2803.1,2827.3,2991.8,3206.1,3232.3,3209.1,3267.3
2308.5,2211.5,2369.7,2474.8,2491,2508,2517.5,2518.7
2113.5,2123,2017.3,2219.4,2294.1,2318.4,2310.7,2319.6
2118.9,2118.4,2100.7,2142.5,2190.5,2268.9,2502.6,2942.2
1939.3,2211.3,2437.7,2800.9,2975.4,3068.2,3059.9,3129.3
1751.2,1978.4,1980.3,1908.3,1992.6,2289.1,2422.1,2639.6
1544.7,1656.9,1715.9,1720.4,1732.8,1832.5,1846.1,2324.7
1580.1,1540.8,1556.4,1720.5,2994.1,3756.2,3768.5,3786.2
1490.9,1553.5,1554.2,1653.5,2119.2,2454.7,2920.6,2842.5
1225.5,1260.3,1328,1921.8,2362,2592.7,2951.5,3047.9
1487.9,1656.7,1663.7,1614.3,1610.6,1660.4,1975.6,2793
2312.1,2385.4,2461.6,2525.6,2570.6,2609.8,2402.3,2690.4
2511.2,2574.3,2588.3,2885,3251.9,3142.9,3339.7,3568.8
2834.9,2812.9,2855.8,2866.3,2989.9,3067.4,3192.8,2998.3
2076.6,2407.6,2884.6,2882,2916.7,2981.3,2641.1,3064.2
1784,2090.8,2453.3,2045.9,2292.4,2239.3,2402.3,2778.8
2380.2,2561.4,2658.4,2714.2,2630.7,2952.9,3101.3,3199.2
1532.9,1517.6,2207.6,2529,2550.5,2541.8,2430.6,2458.6
1950.8,1935.5,2323.1,2608.1,2878.1,3020,3000.2,3157.4
1820.9,1816.8,2109,2561,2654.7,2681.3,2641.2,2972.8
2612.9,3210,3529.2,3678.9,3705.5,3653.7,3820,3919.4
1300,1381.3,1638.3,2706.1,3187.9,3309.7,3450.1,3440.6
1379.2,1963.8,2621.7,2890.3,2992.7,2799.9,3129.5,3079.5
2024.3,2080.7,1956.2,2214.5,2371.1,2440.1,2470.8,2527.8
1994.5,2045.8,2084.4,2199,2391.3,2534.3,2672.7,2752.6
1825.6,1879.8,1876.1,1871.7,1874.2,1866.6,1880.3,2026.6
1819.2,2110.7,2434.5,2475.1,2622,2735.5,2842.4,3052.3
2027.8,2201.8,2252.3,2309.2,2451.9,2711.7,2919.7,3085.9
2432.7,2561.5,2604,2663.6,2636.3,2629.8,2781.2,2896.2
2441.4,2495.3,2579.3,2266.4,2405.6,3024.5,3057.3,3060.7
1993.8,2123.7,2457.1,2509.9,2682.2,3037.3,3219.5,3523.3
2402.5,2512.6,2671.1,2713.1,2765.2,2814.4,2820.6,2893.8
1940.4,2242,2447.2,2417.7,2654.8,2679.2,2645.8,2694.7
2215.8,2332.5,2456.7,2862.4,3351.3,3421.7,3483.6,3573.3
1734.7,1997.3,2495.6,2561.4,2653.9,2709.9,2676.9,2689.9
1369.6,1818.9,2362.9,2436.9,2707.7,3081.1,3178.5,3238.4
2075.6,2178,1902.4,2652.5,2871.1,2730.8,2862.5,3463.6
1764,1907.4,2088.2,2336.3,2506,2617.8,2598.5,2776.2
1846.9,1847.7,1830.1,1835.9,1849.2,1873.9,2105.7,2418
1842.7,1946.5,1946.9,1956.1,2059.7,2932,3303.7,3241.9
1952,1978.1,1981,1957.8,2009.1,2109.1,2031.5,2278.4
1865.4,1967.7,2107.9,2204.6,2362.3,2408.5,2501.1,2206.6
1679.3,1604.4,1978.1,2837.4,3153.9,3374.1,3376.2,3398.8
1668.4,1602.9,2559.8,2717,2882.9,2946.1,3010,2829.1
2004.9,2077.2,2672.2,2845.7,3003.9,3049.5,3242.7,3451.4
2599,2605.2,2632.5,2673.2,2673.5,2622.9,2725.6,2937
1734.1,2071.2,2101.7,2761.5,2820.9,2881.9,2907.2,2935.3
1751.2,1806.8,2289,2480.9,2654.2,2747.7,2996.2,3114.3
1450.3,1576,2253.3,3206.2,3293.3,3358.4,3271,3398
2561.4,2557.2,2592.2,2604.9,2462.2,2502.1,3016.9,3479.7
1890.9,2098.8,2628.1,2605.1,2662.5,2767.2,2906.2,3037.3
1592.4,1715.6,1818.2,1795,1790.4,2435.8,2630.6,3088.4
2554.6,2645,2693,2746.9,3031.3,3062,3202.8,3314.6
1431.8,1787.8,2016.1,2499.4,3007.5,3616.1,3709.3,3743.9
1571.1,1614,1956.4,2419.4,3046,3143.6,3300.5,3586.6
2133.9,2336.1,2358.5,3028.8,3057.6,2963.1,3079,3215.3
1951.8,2103.1,2315.9,3076.7,3205.8,3176.5,3266.4,3406.9
1255.1,1211.6,1519.7,2055.7,2749,2762,2893,3184.8
1943.4,2010.3,2118.2,2321.9,2500.1,2677,2773,2843.1
1900.3,2151.8,2822.8,3193.5,3256.2,3487.1,3603.8,3624.1
1914.3,2381.9,2617.7,2704.9,2851.6,2897.4,2955.5,3139.4
1612.2,1668.5,1791.9,2059.2,2036.8,2218.3,2869.4,3114.8
1857.7,1966.3,2044.7,1790.7,3038.8,3347,3367.4,3408.2
2065.3,2313.6,2398.6,2494.2,2617.6,2768.8,2690.9,2854.8
1688.6,1748.8,1859,2149.7,2461.3,2588.9,2899.9,2659.3
1562.5,1642.5,1644.2,1527.8,1553.5,1546.7,2817.8,3670.4
1387.8,2441.9,3025.7,3254.5,3231.5,3384.3,3451.3,3511.7
1606.2,1587.5,1721.3,2575,2832.6,2850.9,2707,3140
1456.7,1505.1,1626.4,1439.6,1869.2,2031.7,2300.1,2655.8
2129,2394.7,2444.7,2517.5,2658.7,2916.6,3055.6,3210.6
1753.9,1736.7,1710.4,1812.8,2102.7,2518.8,2571.3,2530.7
2277.2,2387.4,2475.5,2571.8,2655,2832.8,3085.9,3141.1
2044,2348,2510.7,2579.5,2718.8,2853.6,3036.3,3185.9
1991.8,2109.4,2356.3,2400.5,2450.5,2427.1,2427.3,2526.1
1796.2,2145.4,2430.3,2667.8,2665.4,2685.2,2708.6,2743.8
1774,1767.7,1753.9,2037.1,2342.7,2581.1,2700.2,2686.3
1753.9,2105.2,2533.3,2711.8,2696.4,2813.6,2870.2,2902.8
1709.1,1855.8,1844.4,1875.5,2069,2292.8,2146.8,2901.9
1636.5,1830.7,2067.2,3203.2,3309.3,3338.4,3368,3394.9
1449.9,1411.1,1668.1,2491.4,3286.3,3477.3,3752.6,3721.6
2786.8,2863.5,3009,3054.8,2995,3279.9,3379.9,3490.5
1413.6,2495.3,3004.1,3291.1,3299.9,3358.5,3390.6,3329.7
2398.1,2412.3,2413.9,2447.7,2496,2570.2,2852.9,3077.6
2210.2,1959.9,2427.5,2455.8,2402.5,2360.8,2585.4,3399.9
2289.2,1840.9,2663.6,2685.3,2672.6,2738.7,2882,3074.6
2299.1,2321.5,2312.8,2301.9,2388.7,2873.5,3149.6,3175.7
2252.1,2439.3,2565.1,2548.7,2552.2,2704.8,2906.3,3047.1
1954.5,2314.5,2480.4,2455.2,2656.2,2859.7,3091,3195.5
2577,2630.2,2670.5,2603.1,2686.5,2854.4,2902.2,2915.2
2377.3,2424.8,2409.6,2461.5,2634.9,2843.3,3021.5,3198.8
2544.4,2486.2,2600.2,2652.7,2693.1,2730.8,2788.7,2961.4
2207,2267.7,2333.2,2409.8,2481.2,2483.8,2630,3196.1
2390.4,2409.4,2401.4,2448.9,2534.5,2593.1,2633.4,2659.4
