a1,a2,a3,a4,a5,a6,a7,a8
840.1,1947.2,2382.7,2401.6,2449.4,2517.9,2429.1,2459.5
1733.1,1552.7,2227.1,2207,2225.2,2241.7,1986.4,2037.2
1339.4,1462.5,1466.9,1416,1395.4,1441.3,1520.5,1676
943.3,978.4,1009.6,893,1277,1208.2,922,905.4
1455.6,1435.3,1645.9,1650.4,1649.1,1637.6,1659.7,1675.2
1308.7,1242.7,1249.3,1321.8,1442.3,1463,1488.1,1523.9
1141.2,1187.4,1250.7,1233.1,1211.8,1214.8,1276.9,1617.5
1169.9,1102.4,1091.9,1193.8,1259.7,1227.2,1242.3,1955.1
950.2,868.5,1724.1,1859.4,1888.3,1824.9,1690.1,1721.2
1312.5,1224.2,1503.4,1641.3,1631.4,1572.5,1570.3,1584.7
1023.7,1043,986.6,962.9,947.9,987.6,1730,1933.1
1112.5,1447.6,1441.5,1476.4,1454.2,1448.8,1478.6,1484.6
1537.4,1539,1546.2,1554.1,1538.4,1548.6,1576.5,1585.1
1411.3,1690.5,1974,2084.8,2090.1,2124,2104.7,2097.5
1975.8,1982,2007.8,2017.8,2021.8,2016.5,2000.1,1998.5
1904.6,1973.8,2008,2003.2,1851.6,1999,2135.2,2153.7
1288.4,1233.1,1681.5,1697.9,1822.2,1842.7,1845.4,1835.4
933,1434,1434.9,1428.8,1337.2,1315.7,1355.7,1414.9
1628.3,1642.5,1656.1,1651.3,1612.5,1619.6,1664.5,1742.8
1301.4,1265.8,1447.2,1446,1421.1,1416.4,1436,1475.2
1437.6,1457.1,1399,1494.4,1511.7,1524.3,1522.1,1535.1
1721.6,1836.5,1856.8,1860.4,1842.7,1846.7,1906.8,2012.7
891.6,828.9,733.5,982.1,1833.3,1958.8,2032.9,1981.1
1942.4,1948.3,1967.3,1970,1970,1998.5,2029,2060
1792.5,1920.9,1959,1968,1978.6,1962.2,1946.9,2003.4
1915.6,1926.9,1939,1943,1943.2,1952.9,1969.3,1982.8
2066.8,2119.4,2183.2,2150.5,2241.1,2277.4,2273.2,2246.4
1158.7,1033.3,1008.5,1134,1374.1,1440.6,1442.8,1415.1
1181.4,1889.3,1887.1,1915.8,1939.8,1858.7,1936.1,2022
1782.8,2089.5,2189.6,2224.9,2218.7,2257.5,2276.6,2298.5
1837.2,1697.1,1898.7,1902.5,1901.9,1898.3,1901.6,1908.3
1006.7,1334.7,1433.8,1581.7,1537.2,1441.6,1427.6,1543.5
955.2,1287.1,1361.4,1339.2,1292.3,1301.7,1319.5,1352.5
962.7,1550,1679,1312.3,1774.2,1990.5,2313.8,2340.6
1480.9,1633.2,1828.6,1821.8,1842.4,1826,1829.7,1884.9
1507.6,1635.9,1566.9,1683.9,1718.5,1759,1785.9,1798.1
1119.9,1483,1526.6,1748,2190.1,2187.3,2216.3,2240.9
1399.4,1466.6,1582.4,1646.1,1453.4,1629,1636.7,1622.5
1324,1958.1,2024.6,2044.5,2054.9,2056.7,2074.9,2075.9
1491.7,1527.5,1512.8,1342.9,1497.3,1805.7,2079.8,2131.6
1475,1286.7,1547.5,2096.8,2173.2,2217.6,2050.1,2001.2
1920.3,1873.1,1943.5,1966.4,1956.1,1931.3,1965.7,2046.8
1338.4,1524.8,1648.7,1628.2,1574.2,1615.2,1702.5,1811.2
1306.7,1772.3,1784.7,1797.7,1799.4,1747.2,1753.8,1866.1
837.1,1684.4,1684.9,1700,1703.4,1696.6,1685,1674.5
1516.7,1810,1835.9,1851.8,1864.1,1810.6,1795.8,1811.3
1330.9,1547.4,1562,1477.9,1452.9,1505.1,1713.5,1820.7
1222.4,1225.9,1228.1,1162.1,1108.6,1140.8,1190.7,1242.6
931.4,1020.9,1032,1013.1,1000.6,1008.7,1027.6,1030.9
1233.3,1279.5,1338.5,1503.3,1573.8,1613.2,1575.2,1636.2
1145.9,1677.3,1674,1733.5,1675.4,1640.8,1662.1,1788.9
1818.4,1913.8,1931.6,1941.9,1921.7,1930.6,1968.3,2020.9
1471.4,1491.8,1476.6,1452.8,1586.2,1647.3,1780.7,1829.3
1393.7,1494.7,1629.8,2192.6,2258.1,2234.6,2062.7,2157.3
1564.6,1855.1,1802.8,1962.2,1956.8,1954.1,1977.1,2006.9
786.5,994.5,993.2,935.5,1044.9,1068.8,1103.6,1117.9
904,924.4,955.1,915.7,1315.1,1680.4,1562.4,1152.5
2021.9,2031.7,2045.1,2061.9,2106.1,2079.3,2058.9,2049.8
977,1385.1,1400.1,1398,1366.8,1381.7,1399.1,1433.1
1706.2,1641.6,1733.6,1787.9,1883.6,1850.4,1787,1832.3
1255.1,893.7,1771.5,1855,1790.6,1727.2,1905.9,2008.2
1839.5,1974,2071,2124.5,2233.7,2110,2094.4,2292.7
889.9,1679,1678.1,1702.6,1510.6,1579,1848.8,1903.7
1412.3,1462.9,1463.6,1418.4,1344.7,1345,1560.8,1599.3
943,993,1054.2,1817.5,1852.1,1875.1,1791.6,1745.3
1543.4,1658.1,1614.1,1704.7,1674.9,1745.8,1810.4,1868.9
1228.8,1234.4,1469.7,1548,1486.1,1419.8,1404.9,1427.8
1599.5,1948.4,1954.5,2006.1,2013.4,2020.2,2056.7,2131.1
857.3,1065.5,1174,1177.2,1137,1142.3,1155.7,1167.3
1600.4,1655.1,1637.1,1947.3,2000.8,1943.7,1814.7,1835.7
1316,1450.3,1508.4,1478.7,1285.3,1266.7,1753,1946.6
2014.5,2143.8,2152.8,2190.1,2233.9,2235,2241.5,2235.6
1746.6,2010.6,2332,2334.5,2345.8,2362.6,2368.5,2367.2
1589,1598.8,1608,1609.9,1603.9,1578.9,1583.6,1661.6
1733.3,1875.2,1946.5,1474.8,1465.8,1970.4,2098.1,2109
679.2,674.2,1317.2,1449.4,2020.1,2069.7,2180.8,2293.9
976.4,1855.7,1849,1865.8,1826,1834.8,1871.6,1873.4
1254.2,1602,1656,1493.4,1570.5,1674.3,1663.7,1634.9
1167.8,1206.3,1209.8,1220.2,1227.6,1265,1296.5,1316.6
1052.9,997.5,1306.6,1623.3,1618.3,1575.5,1601.7,1662.2
1630.9,1725.8,1785.4,1869.5,1944.1,2023.9,2048.9,2067.2
1077.2,1101.7,1153.2,1156.1,1201.1,1192.2,1272.2,1326.2
1445.8,1473.2,1500.1,1539.8,1730.2,1824.4,1854.3,1912.4
828.7,834.7,832.5,822.7,869.3,1232.9,1272.5,2018.3
1221.5,1593.8,1740,1693.2,1700.6,1786.2,1873.6,2153.9
1094,1098.7,1118,1139.8,1219.2,1386,1494.5,1805.6
1534.4,1571.2,1599.4,1611.7,1609.7,1652.6,1816.8,1905.1
1396.7,1381.7,1411.3,1441.8,1472.8,1705.6,1861.5,2017.3
1782,1781.2,1796.9,1817.2,1835.2,1862.2,2225.6,2345.9
1845,1863.2,1858.2,1927.2,1966.8,1975.5,1991.4,2191.7
1170.9,1177.1,1159.1,1159.4,1193.8,1217.9,1224.5,1187.7
1024.7,1039.7,986.7,984.5,1000.7,1501.8,2117.8,2198.2
1370.4,1366.5,1353.9,1375.4,1394.9,1530.3,1732.2,1982.8
1259.3,1249.2,1241.9,1273.1,1307,1324.8,1416.5,1712.3
1070.1,1075.2,1131,1104.2,1110.3,1093.2,1611.4,2082.2
1146.1,1188,1182.9,1178.5,1982.4,2411,2415.2,2453
1135.2,1688.5,1752.1,1727.6,1825.4,1927.1,2053.6,2075.5
1278.5,1297.4,1306.2,1295.5,1315.6,1323.9,1328.1,1306.6
1141.8,1168.1,1073.7,1070.7,1116,1318,1549.7,1757.9
1219.2,1302.7,1296.3,1294.4,1318.7,1369.9,1427.6,1523.5
1311.4,1311,1307.3,1311.4,1327.1,1330.9,1346.4,1536.4
1471,1544.6,1516.1,1539.1,1621.5,1589.9,1660.1,1672.7
1537.8,1556.4,1543.9,1585,1562.6,1528,1598.6,1731.6
1678.8,1686.3,1673.5,1703,1737.2,1777.1,1848.7,1857.3
1498.8,1578.1,1586,1573.5,1587.8,1640.9,1702.2,1729.3
1413.3,1291.3,1424.3,1399.8,1408.4,1429.4,1524.4,1445.1
1352.4,1376.8,1415.7,1401.4,1463.6,1482.6,1463,2016.8
1551.8,1597.9,1597.1,1601.2,1616.6,1626.2,1660,1714.6
1018.8,1049.9,1055.8,1067.3,1080.6,1077.9,1078.7,1068.6
995.2,960.4,961.7,933,1566.1,1183,1560.5,1682.7
965.3,984,1002.9,988.3,1200.1,1425.7,1589.1,1590.8
1303.3,1378.8,1377,1374.8,1396.8,1416.4,1428.1,1459.7
1511.8,1513.2,1491.4,1503.8,1578.5,1697.7,1745.4,1758.8
1525.3,1569.2,1529.2,1720.7,1935.8,1940.2,1929.6,2269.2
1039.8,1133.5,1310.7,1424.3,1280.6,1198,1393.9,2016.9
1672.9,1686.8,1696.5,1731.1,1828.8,1843.7,1960.6,1976.3
1333.8,1334.3,1332,1336.7,1346.2,1369.3,1388.4,1398.2
1503.5,1629.8,1622.1,1615.3,1644.2,1777.1,1738.5,1812.5
1688.2,1689.7,1690.7,1711.9,1758.3,1795.9,1816.4,1835.8
1601,1684,1705.7,1737.8,1775.1,2028.9,2214,2214.5
1153.2,1161.1,1181.2,1183.5,1176.4,1174.4,1157.4,1508
1607.2,1677.9,1690.6,1710,1707,1738.7,1803.8,1933.1
1804,1788.5,1902.4,1982.1,2012.4,2125,2181,2247
1556.6,1533.2,1612.6,1640.8,1870,1939.9,2001.9,2098.4
1297.1,1280,1379.8,1372.5,1367.6,1378.3,1395.3,1420.7
1351.8,1344.1,1334.6,1318.3,1328.1,1386.3,1474.1,1503.6
1405.6,1442,1445.1,1450.3,1471.6,1479.6,1499.3,2030.2
1371.7,1552.1,1596.6,1567.3,1614.2,1723.1,1748.7,1743.7
1407.8,1406.5,1428.4,1563.6,1616.9,1735.6,1801.9,2206.7
1587.6,1616.1,1595,1812.3,1957.2,1851.6,1998.4,2181.9
1391.7,1550.1,1545.6,1591.1,1616,1788.6,1880,1947.6
983.6,970.5,971.2,1237.5,1679.7,1916.3,2054.2,2335.3
1284.2,1313.8,1295.1,1295.4,1327.3,1361.4,1411.3,1443.7
1613.9,1595.5,1629.9,1668.7,1734.1,1805.5,1753.7,1834.6
1574.8,1583.9,1559.3,1607.1,1655.1,1658.9,1702.8,1808.1
1467,1447,1506.2,1520.9,1531.4,1645.6,2088.9,2343.7
1437.6,1480.2,1510.6,1524.7,1591.3,1629.3,1653.8,1756.3
987.9,1000.1,1121.2,1083.3,1090.1,1119.5,1426.4,1954.5
1716,1746.1,1740.5,1784.4,1809.6,1831,1837.7,1837.4
1244.3,1440.3,1429.6,1422.4,1450.3,1479.9,1528.1,1578.2
1313.4,1307.6,1419,1465,1447.7,1464.8,1540.5,1586.9
1338.3,1360,1359.6,1399,1433.7,1445.3,1500,1647.5
1399.8,1657.4,1648.2,1674.6,1716.4,1759.5,1795.2,1855.9
1109.8,1106.5,1097.5,1097.7,1086,1045.7,1752.1,2370.2
1226.1,1764.9,1927.1,1917.9,1946.2,1990.6,2006.5,2012.7
1656.1,1689.5,1733.6,1742.7,1785.4,1850.9,1973.9,2057.8
997.1,1057.1,1039.3,1054.4,1164.8,1225.2,2052.5,2120.7
1707.7,1755.5,1758.1,1752.3,1766,1791.8,1823.9,1863.4
1260.3,1247.4,1220.9,1236.3,1239.4,1225.7,1250.8,1407.1
1509.7,1519.3,1523.1,1534.7,1542.8,1544.9,1551,1813.1
1686,1730.4,1738.4,1742.8,1767.8,1802,1817.1,1826.1
1401.3,1433.4,1458,1449,1465.3,1484.9,1504.3,1511.4
1192.9,1412.8,1403.6,1394.3,1415.8,1444.4,1476.9,1499.8
1264.4,1236.7,1222.4,1235.3,1292.4,1427.3,1888.4,1846.5
1226.8,1341.4,1385.6,1383.6,1387,1399.4,1421.8,1452
1316.7,1340.1,1322.2,1332.3,1338.2,1341.7,1346.8,1644.1
1500.4,1501.9,1496.8,1510.6,1539.9,1572.7,1799.1,1821.4
1480.6,1477.2,1451.8,1516.9,1535.2,1537,1532.7,1701.6
982.8,969.9,970.8,968.1,963.7,1066.7,1090.5,1288.4
1402.6,1508.1,1545.5,1537.8,1550.5,1555.4,1567,1572.7
1355.9,1431.3,1339.8,1413.4,1446.4,1491.3,1583.3,1989.9
1611.5,1576.5,1620,1613.8,1617.4,1637.4,1711.5,1801.3
1639.8,1616.6,1618.5,1658.1,1667.9,1741.7,1787.9,2012.4
1603.8,1601.3,1634.7,1698,1727.3,1727.9,1731.4,1725.2
989.2,1001.8,991,961.6,977.3,1051.8,1307.4,1658
1131.3,1062,1063.1,1062.9,1063.9,1053.9,1483.3,1957.8
1404.4,1484.1,1587,1692.6,1717.9,1915.3,2546.1,2701.6
1585,1651.4,1637.2,1763.3,1922.2,1952.1,1962.7,1958.2
1239.4,1220.3,1161.7,1096,1083.4,1019.8,1749.6,1967.9
1267.1,1678,1684.1,1656.7,1658,1678.8,1770.8,2023.8
1112.4,1637.7,1803.2,1779.7,1673,2008.1,2105,1967.8
975.9,1164.5,1249,1226.8,1205.8,1208,1666.4,2180.1
1452.3,1785.3,1894.2,2030.4,2071.3,2060,1997,2023.1
1262.1,2183.1,2176.7,2209.3,2221.2,2215.8,2218,2273.2
1205.3,1614.8,1746.3,2212.1,2246,2088.1,2431,2689.7
1176.4,1395.3,1500.9,1449.6,1465.1,1516.8,1605.2,1608
1146.2,1154.4,1200.1,1173.3,1197.5,1598.8,1473.1,2171
1534.9,1603,1597.5,1522.7,1740.9,1971,1926.5,2029.7
1361.1,1394.8,1408.9,1432.2,1592.4,1641.6,1659.3,1664.9
979.3,1229.1,1228.3,1225,1218.2,1219.3,1221.2,1398
944.5,1392.4,1436.8,1421.8,1397.4,1408.5,1415.8,1424.6
1138.9,1371.5,1400.7,1361.4,1373.3,1321.5,1384.2,1682.5
1351.3,1360.7,1543.6,1842.4,1872.3,2602.1,2557.9,2950.5
1306.2,1418.6,1414.5,1415.9,1411.6,1419.4,1784.7,1816.7
1151.6,1587.7,1609.7,1620.8,1561.3,1604.3,1698.7,1702.2
1262.4,1359.1,1942.9,1984.2,1973.8,1963.5,1942.3,2026.3
892.6,1981,1987.3,1834.4,1984.8,2021.2,1989.1,1998.4
1059.1,1664.4,1864.7,1877.2,1849.1,1862.9,1927.5,1932.2
2068.4,2169.8,2258.1,2139,2044.7,2256,2381.9,2382
1317.5,1665.8,1753.1,1757.2,1759.7,1826.7,1888.7,2098
1382.5,1483,1765.1,1763.9,1761.8,1756.6,1767.9,1770.9
1186.8,1506.8,1578.4,1581.7,1566.9,1571.3,1662.9,1723.7
1542.9,1940.7,1951.6,1968.6,1896,1905.3,1995.5,2120.5
1165,1778.2,1782.9,1779,1758.6,1782.2,1822.1,1841.4
1205.6,1371.1,1412.1,1450.8,1526.7,1562.8,1633.9,1511.2
1271.4,1302.2,1298.7,1238.6,1257.2,1279.4,1421.5,1481.4
981.5,1113.9,1217.5,1106.3,1095.5,1086.7,1087.4,1896.3
1494.6,1499.7,1506.5,1552.7,1578.7,1578.8,1596,1865.3
1312,1387.5,1391,1404,1473.4,1488.5,1465.6,1625.2
1750.8,1764.4,1806.6,1847.3,1846.7,1877.8,1947,2271.6
1148.5,1231.4,1287.5,1200.4,1228.3,1288.3,1808.7,1842.1
1776.9,1818.3,1813,1831.7,1858.1,1878.8,1896.2,1965.1
1634.4,1609,1624.7,1729.5,1688.8,1683.5,1730.8,1762.2
1701.2,1729,1668.4,1870.6,1960.9,1963.7,2050.5,2390.2
2081.6,2141.6,2224.8,2066.7,2036.3,2169.5,2273.2,2274.8
1588,1606.4,1888.9,2020.7,2086.3,2210.5,2248.5,2464.1
1195.1,1519.2,1560.1,1567.8,1512,1555.5,1583.2,1560.9
1612,1807.4,1984.8,2052.4,2067.7,2058.1,2089.1,2147.5
1843.3,1905.7,1881.2,1928.8,2067.9,2212.2,2280.8,2321.9
1176.2,1260.1,1335.2,1445.2,1475.3,1330,1570.3,1589.6
1140.2,1134.2,1304.9,1365.4,1333.7,1340.5,1323,1477.5
2227.7,2102,2285.4,2313.3,2318.6,2375,2385.1,2383.5
1291.4,1463.3,1520.9,1622.6,1599.8,1545.2,1576.9,1740
1406,1550.1,1799.2,1834.6,1790.1,1903.4,1964.7,1957.8
1650.2,1661.7,1658.8,1659.3,1731,1764.6,1766.9,1772.7
1816.6,2203.9,2253.6,2130.7,2199.3,2366.7,2410,2420.4
1128.6,1870.6,1878.9,1937.1,1892.4,2071.8,2039.9,2061.9
1171.3,1357,2010,1749.1,1887.7,2057.1,2068.5,2057.4
1130.4,1133.5,1150.1,1194.3,1188.7,1181.2,1196.4,1161.1
1158.7,1145.8,1165.9,1214.9,1228,1231.5,1436.6,1902.7
1208.6,1216.6,1232.2,1230.7,1239.9,1308.2,1402.8,1384.1
1066.8,1148.4,1771.2,1927.6,1988.8,2037.6,2125.3,2157.2
1184.9,1888.9,1964.1,1875.1,1889.6,2034.3,2098.6,2397.9
1209.6,1909.7,1935.4,1936.9,1830,1996.6,2114.5,2189.9
953.5,1461.9,1627.7,1457.2,1473.8,1633.8,1632.4,1647.3
1082.2,1065.6,1512.1,1514.7,1381.4,1168,1197.4,2245.9
1104.2,1090.9,1115.9,1125.7,1145.8,1146.5,1783.6,2185.6
1821,1855.8,2157.4,2301.9,2360.9,2394.8,2491.5,2527.7
1339.5,1403.8,1504.2,1527.1,1637.1,1815.5,1679.3,2211.7
1603,1900.4,1876.8,1930,1841.5,1762.9,2031.5,2101.6
1092.3,1067.7,1209.8,1258.4,1230.2,1201.1,1149.5,1692.8
2131.3,2125.3,2140.3,2188.2,2191,2198.7,2203.7,2247
1802.5,1984.6,2243.9,2257.5,2290,2314.8,2329.7,2313.9
1733.9,2092,2145.7,2152.5,2160.2,2162.5,2198,2251.9
985.7,977.3,1021.4,1030.9,1337.8,1325.2,1471,1853.7
1152.9,1153.6,1149.9,1142,1140.6,1141.3,1133,1782.5
2148.9,2262.1,2286.1,2307.8,2353.4,2360.8,2258.2,2310.3
1184.5,1187,1198.3,1244.8,1220.9,1459.2,2011.3,2090
1290,1319.1,1346.9,1424.6,1399.8,1426.3,1628.4,1728.1
1779.3,1643.5,1823.8,1831.9,1808.6,1820.1,1821.6,1840.5
1186.5,1499.5,1789.7,1927.1,1944,1917,1895.4,1907.6
1886.3,1927.5,1954.3,1965,1959.6,1905.6,1938.3,2106.6
1253.6,1852.4,1859.3,1868.2,1850.9,1807.3,2032.9,2053
1346.9,1549.3,1776.8,1784,1750.9,1736.7,1794.2,1821.5
1076.2,1048.5,1361.5,1512.9,1284,1500,1773.5,2082
1081,1291.7,1575.9,1589.7,1561.1,1409.8,1413.7,1394.7
1149.9,1415.7,1636.2,1632.7,1618.2,1590.7,1619,1718
1581.8,1582.5,1580.4,1587.1,1606.9,1687.9,1757.5,1846.6
1617.1,1735.5,1796.2,1813.1,1792.5,1787.2,1961.8,2210.4
1064.6,1183.8,1241.4,1222.2,1192.1,1169.2,2010,2315.9
1625,1649.6,1685.2,1698.9,1658.2,1671.5,1747.2,1789.2
1357.7,1339.7,1214.4,1333.8,1712.8,1707.5,1614,1723.5
2405.2,2424.2,2354.1,2452.6,2465.1,2458.5,2470.1,2514.1
1737.4,1770.8,1760.6,1735.1,1829.2,1835,1806.1,1792.3
1030.4,939.8,796,1052.9,1289.7,1211.2,914.1,847.9
1996.8,1990.2,1997.9,2002.3,2115.8,2177.8,2175,2153.8
1126.6,990.6,1192.2,1187.2,1184.5,1184.7,1186.7,1187
1150.7,1151.1,1177.6,1179.2,1247.6,1239.9,1223.7,1219.1
1718.3,1797.6,1817.9,1600.6,1729.8,2002.7,1978.7,1980.6
1639,1916.2,2141.8,2297.2,2442.4,2424.5,2453.2,2540.6
1391.1,1372.7,1283.9,1298.5,1545.1,1627.1,1559.1,1547.2
1213.5,1365.2,1587.9,1576.6,1583.4,1606.7,1639.9,1690.2
1001.5,994,997,996.9,964.5,1096.9,1230.6,1499.4
1203.4,1664.2,1778.1,1776,1711.9,1866.1,1899.5,1853.6
1239.8,1292.2,1283.3,1267.9,1277.5,1301.1,1335.5,1346.3
1094,1111.7,1694.2,1680.5,1647.9,1680.9,1687.1,1702.3
1577.2,1421.6,1222.9,1203.4,1710.1,1696.7,1665,1655.3
1979.6,2003.3,2023.1,1977.5,2090.5,2075.2,2091.5,2251.9
1330.8,1477.8,1951.3,2097.8,2126.9,2136,2176.2,2312.3
1390.6,1455.1,1456.8,1448.5,1454.9,1465.4,1469.6,1474.4
991.7,1076.3,1055.3,1052.8,1060.8,1062.6,1061.9,1064
1482.1,1545.8,1549.7,1545.9,1551.7,1569.4,1586.3,1592.3
1338.9,1346.3,1335.3,1337.7,1361.5,1373.6,1379.4,1381.6
1210.2,1223.5,1213,1211.9,1226.3,1271.5,1205.9,1493.6
1187.9,1181.5,1229.6,1223.7,1222.3,1274.6,1611.7,1877.6
1216.5,1291.9,1385.4,1760,1775.2,1743,1809.6,1786.9
1276.5,1167,1338.6,1576.8,1583,1573.4,1566.4,1574.3
1130.2,1285.2,1350.3,1332.1,1345.1,1383.1,1382.4,1374.1
1267.5,1464.8,1512.2,1506.2,1516.4,1533.8,1550.3,1563
1288.6,1359.6,1398.6,1401.6,1398.1,1404.8,1415.4,1446.5
1386.6,1404.2,1687.8,1706.4,1701,1703.6,1713.5,1707.4
1351,1481.8,1518.5,1648.7,1710.7,1705.7,1697.2,1717.3
1563.3,1914.4,1933,1928.5,1903.1,1988.9,2086.8,2095.8
1077.2,1537.9,1639.5,1646.1,1626.1,1599.8,1686.9,1763.4
1282.8,1458.7,1508.4,1498.3,1500.8,1515.3,1541.3,1559.3
1504.1,1601.2,1598.6,1611,1643.8,1655.2,1667.2,1683.7
1206.1,1249.9,1302.2,1289.3,1274.9,1282.1,1286.6,1269.2
972.7,969.6,961.7,949.7,910.6,872.7,2080.3,2660.3
1290.2,1285.8,1282.9,1300.8,1342,1411.2,1465.2,1470.4
1346.6,1410.4,1405.4,1394.7,1398.5,1423.4,1588.6,1626.5
1605.2,1664.4,1714.7,1717.8,1710.1,1733,1811.8,1903.2
1257.9,1388.8,1426,1422.7,1418.1,1423.2,1425.3,1422
1112.2,1096.6,1103.3,1118.1,1170.9,1199.7,1693.5,1475.6
1710.1,1735.2,1734.3,1751.9,1794.4,1850.6,1947.8,1957.5
1302.4,1488.5,1487.7,1463.4,1472.7,1498.6,1529.4,1560.8
1686.5,1728.4,1740,1742.1,1737.9,1755.1,1822.3,1848.4
1703.5,1703.9,1716.4,1726,1777.8,1846.9,1892.9,1912.3
1639.3,1743.3,1843.6,1878.7,1877.4,1901.7,1870.9,1801.7
1305,1325.7,1329.7,1314.2,1318.4,1333.1,1333.1,1324.1
1564.5,1836.2,1844.6,1833.4,1852.2,1883.6,1902.6,1942.4
1357.2,2015.2,2016,2003.4,2049.8,2074.9,2163.6,2227.4
1157.9,1749.8,1841.6,1858.8,1830.2,1835.9,1968.6,1978.8
1262.2,1378.9,1488.7,1494.8,1491.3,1488.9,1498.4,1511.5
1131.8,1157.8,1235.4,1426.5,1435.5,1430.6,1434.8,1430.4
1659.9,1947,1997.7,2009.1,1976.7,2143.6,2329.9,2272.3
1409.6,1716.1,1721.5,1720.3,1708.4,1735.9,1764.6,1782.4
1288.9,1327.7,1401.3,1379.2,1501.9,1540,1743.7,1755.4
1685.1,1892,1903.5,1894.3,1905.9,1934.5,2021.4,2044.2
1456.3,1465.6,1505.3,1498.5,1502.6,1509.9,1520.3,1529.8
1295.5,1300,1270.6,1265.4,1278.7,1294.6,1290.5,1281.7
992.3,1258.1,1340.8,1358.8,1530.6,1534.7,1586.4,1584.8
1496.1,1628.4,1646.2,1637.8,1654.1,1685.1,1737.4,1785.1
1598.9,1601.5,1598.8,1602.1,1614.8,1634,1664.5,1695
1183,1335.5,1625,1648.7,1644.9,1659.6,1692.7,1737.4
1529.3,1546.5,1510.5,1503.6,1562.7,1660.6,1682.2,1843
1217.7,1164.6,1235.8,1241.6,1238.5,1242.9,1252.7,1257.3
1039.6,1092.8,1137.7,1124.6,1112.2,1115.6,1114.7,1101.7
1824.8,1868.7,1877.3,1851.7,1926.9,2001.4,2030.6,2061.8
1514,1423.7,1535.9,1536.6,1534.4,1539.3,1546.4,1559.8
1220.7,1405.7,1486.7,1483.7,1471.8,1476.5,1506.9,1551.5
1634.2,1698.7,1743.7,1757.9,1797.5,1912.5,2088.5,2043
1519.6,1469.3,1959.6,1969.8,1867,1906.6,2057,2099.4
1395.8,1854.7,1846.4,2103.6,2103,2077.8,2140.7,2259.5
1387.7,1771,1808.9,1791.7,1823.3,1840.1,1865.8,1913.7
1086.4,1121.1,1129.6,1117.4,1106.5,1074.7,1238.3,1060.2
1177.5,1189.6,1183.3,1181.8,1185.2,1190.7,1192.2,1185.3
1544.7,1554.7,1562.1,1556.1,1562.2,1597.8,1615.5,1623.3
1175.5,1319.2,1730.8,1761.2,1717.3,1712.7,1761.1,1851.3
1633,1653.3,1646.5,1614.7,1692.1,1761.4,1807.1,1835
1658.2,1666.4,1673.3,1672.2,1668.7,1694.7,1769.3,1814.5
1482,1484.6,1485.7,1510.1,1511.5,1512.9,1526.3,1545
1300.8,1308.9,1306.3,1307.4,1312.4,1317.1,1323,1405.1
1230.4,1392,1417.3,1531.4,1526.1,1526,1531.2,1571.6
1433.4,1434.5,1447.7,1446.9,1444.3,1456,1474.7,1475.5
1125.2,913.7,1609.4,1608.7,1595.3,1595.5,1613.7,1649
1244.7,1250.6,1242.8,1235.4,1240.2,1235.6,1211,1210.7
1609.7,1627.4,1638.9,1644.4,1663.9,1681.9,1700.4,1705.9
1524.9,1555.4,1525.4,1546.5,1582.2,1583,1591.5,1645.1
1818.9,1903.4,1910.3,1914.8,1909.2,1974.8,2034.2,2053.9
1535.3,1648.9,1696.6,1806.6,1806.7,1800.4,1866.7,1855.6
1512.9,1545.7,1533.5,1538.9,1565.5,1600.4,1600.5,1599.9
992.7,995.6,995.4,997.5,997.6,962.9,1869.3,1753
1540.7,1665.6,1723.3,1775.8,1721.6,1702.9,2018,2071.7
1362.5,1367.2,1370.2,1365.9,1362.9,1367.4,1383.4,1397.4
1164.2,1233.3,1225.9,1209,1240.6,1232.7,1230.5,1225.2
1264.1,1287.5,1220.3,1412.8,1430.3,1409.4,1433.6,1627.6
1821.7,1941.3,1957.9,2013.6,2043.8,2058.8,2106.7,2169
1046.4,1041.1,1200.9,1300.2,1327.5,1239.2,1223.3,1309.3
1573.2,1571.9,1574.7,1582.8,1552.6,1552.8,1608.5,1905.8
829.7,935.7,889.9,841.1,831.7,831.1,826,924.6
1215.5,1975.5,2074.6,2078.7,2052.1,2044.9,2463.1,2492.2
1238.9,1292.3,1288.1,1248.2,1220.3,1285.8,1399.2,1349
1913.3,1947.3,1991.7,2015.6,2031.7,2031.5,2095.1,2149.1
797.2,1381.3,1544.6,1758.2,1580.8,2031.4,2160,1946
1448.8,1289.6,1903,2106.5,2124,1949,1656,2124.7
902.8,1022.3,1280.7,1334,1331.2,1324.7,1323.9,1338.6
899.7,903.8,1159.1,1154.9,1145,1135.1,1150.1,1156.5
1515.8,1543.4,1579.7,1575.1,1535.3,1559.1,1568.1,1597.8
1055.1,1199.7,1342.7,1456,1449,1445.2,1448.4,1465.7
1141,1167.6,1163.7,1168.4,1169.5,1167.2,1167.1,1172.4
1013.4,1020.3,962.6,1253.7,1224.5,1221.8,1186.6,1281.8
735.4,1248.5,1817.1,2185.1,2267.3,2261.1,2266.9,2272.8
1102,1388.6,1155.2,1498.4,1475.3,1444.3,1464,1467.4
1009.5,942.8,1180.6,1181.9,1065.1,1035.9,1052.1,1149
1252.4,1315.9,1357.1,1365.9,1377.7,1366.8,1370.7,1392
1471.2,1354.3,1275,1419.8,1717.6,1701.8,1630,1634.3
585.7,1675,1691.1,1580.8,1664.5,1733.9,1723.3,1611.6
