file,winner,F1,F2,F3,edit
SIGMABOY1_mono_0108,1,1,1,1,0
SIGMABOY1_mono_0109,4,4,4,4,0
SIGMABOY1_mono_0110,1,1,1,1,0
SIGMABOY1_mono_0111,5,5,5,5,0
SIGMABOY1_mono_0112,1,1,1,1,0
SIGMABOY1_mono_0113,2,2,2,2,0
SIGMABOY1_mono_0114,3,3,3,3,0
SIGMABOY1_mono_0115,2,2,2,2,0
SIGMABOY1_mono_0116,2,2,2,2,0
SIGMABOY1_mono_0117,3,3,3,3,0
SIGMABOY1_mono_0118,3,3,3,3,0
SIGMABOY1_mono_0119,2,2,2,2,0
SIGMABOY1_mono_0120,1,1,1,1,0
SIGMABOY1_mono_0121,4,4,4,4,0
SIGMABOY1_mono_0122,1,1,1,1,0
SIGMABOY1_mono_0123,5,5,5,5,0
SIGMABOY1_mono_0124,3,3,3,3,0
SIGMABOY1_mono_0125,1,1,1,1,0
SIGMABOY1_mono_0126,2,2,2,2,0
SIGMABOY1_mono_0127,1,1,1,1,0
SIGMABOY1_mono_0128,6,6,6,6,0
SIGMABOY1_mono_0129,4,4,4,4,0
SIGMABOY1_mono_0130,3,3,3,3,0
SIGMABOY1_mono_0131,6,6,6,6,0
SIGMABOY1_mono_0132,2,2,2,2,0
SIGMABOY1_mono_0133,4,4,4,4,0
SIGMABOY1_mono_0134,2,2,2,2,0
SIGMABOY1_mono_0135,3,3,3,3,0
SIGMABOY1_mono_0136,3,3,3,3,0
SIGMABOY1_mono_0137,2,2,2,2,0
SIGMABOY1_mono_0138,1,1,1,1,0
SIGMABOY1_mono_0139,8,8,8,8,0
SIGMABOY1_mono_0140,5,5,5,5,0
SIGMABOY1_mono_0141,1,1,1,1,0
SIGMABOY1_mono_0142,2,2,2,2,0
SIGMABOY1_mono_0143,3,3,3,3,0
SIGMABOY1_mono_0144,2,2,2,2,0
SIGMABOY1_mono_0145,2,2,2,2,0
SIGMABOY1_mono_0146,3,3,3,3,0
SIGMABOY1_mono_0147,3,3,3,3,0
SIGMABOY1_mono_0148,2,2,2,2,0
SIGMABOY1_mono_0149,3,3,3,3,0
SIGMABOY1_mono_0150,2,2,2,2,0
SIGMABOY1_mono_0151,3,3,3,3,0
SIGMABOY1_mono_0152,3,3,3,3,0
SIGMABOY1_mono_0153,3,3,3,3,0
SIGMABOY1_mono_0154,3,3,3,3,0
SIGMABOY1_mono_0155,4,4,4,4,0
SIGMABOY1_mono_0156,3,3,3,3,0
SIGMABOY1_mono_0157,6,6,6,6,0
SIGMABOY1_mono_0158,3,3,3,3,0
SIGMABOY1_mono_0159,7,7,7,7,0
SIGMABOY1_mono_0160,4,4,4,4,0
SIGMABOY1_mono_0161,5,5,5,5,0
SIGMABOY1_mono_0162,6,6,6,6,0
SIGMABOY1_mono_0163,4,4,4,4,0
SIGMABOY1_mono_0164,3,3,3,3,0
SIGMABOY1_mono_0165,2,2,2,2,0
SIGMABOY1_mono_0166,3,3,3,3,0
SIGMABOY1_mono_0167,3,3,3,3,0
SIGMABOY1_mono_0168,5,5,5,5,0
SIGMABOY1_mono_0169,1,1,1,1,0
SIGMABOY1_mono_0170,3,3,3,3,0
SIGMABOY1_mono_0171,2,2,2,2,0
SIGMABOY1_mono_0172,6,6,6,6,0
SIGMABOY1_mono_0173,7,7,7,7,0
SIGMABOY1_mono_0174,4,4,4,4,0
SIGMABOY1_mono_0175,3,3,3,3,0
SIGMABOY1_mono_0176,6,6,6,6,0
SIGMABOY1_mono_0177,7,7,7,7,0
SIGMABOY1_mono_0178,5,5,5,5,0
SIGMABOY1_mono_0179,2,2,2,2,0
SIGMABOY1_mono_0180,4,4,4,4,0
SIGMABOY1_mono_0181,3,3,3,3,0
SIGMABOY1_mono_0182,6,6,6,6,0
SIGMABOY1_mono_0183,2,2,2,2,0
SIGMABOY1_mono_0184,7,7,7,7,0
SIGMABOY1_mono_0185,6,6,6,6,0
SIGMABOY1_mono_0186,6,6,6,6,0
SIGMABOY1_mono_0187,8,8,8,8,0
SIGMABOY1_mono_0188,1,1,1,1,0
TUTUTANGO_mono_0001,4,4,4,4,0
TUTUTANGO_mono_0002,2,2,2,2,0
TUTUTANGO_mono_0003,8,8,8,8,0
TUTUTANGO_mono_0004,2,2,2,2,0
TUTUTANGO_mono_0005,5,5,5,5,0
TUTUTANGO_mono_0006,5,5,5,5,0
TUTUTANGO_mono_0007,5,5,5,5,0
TUTUTANGO_mono_0008,3,3,3,3,0
TUTUTANGO_mono_0009,8,8,8,8,0
TUTUTANGO_mono_0010,3,3,3,3,0
TUTUTANGO_mono_0011,6,6,6,6,0
TUTUTANGO_mono_0012,3,3,3,3,0
TUTUTANGO_mono_0013,7,7,7,7,0
TUTUTANGO_mono_0014,7,7,7,7,0
TUTUTANGO_mono_0015,8,8,8,8,0
TUTUTANGO_mono_0016,4,4,4,4,0
TUTUTANGO_mono_0017,5,5,5,5,0
TUTUTANGO_mono_0018,1,1,1,1,0
TUTUTANGO_mono_0019,7,7,7,7,0
TUTUTANGO_mono_0020,7,7,7,7,0
TUTUTANGO_mono_0021,7,7,7,7,0
TUTUTANGO_mono_0022,4,4,4,4,0
TUTUTANGO_mono_0023,8,8,8,8,0
TUTUTANGO_mono_0024,3,3,3,3,0
TUTUTANGO_mono_0025,4,4,4,4,0
TUTUTANGO_mono_0026,5,5,5,5,0
TUTUTANGO_mono_0027,1,1,1,1,0
TUTUTANGO_mono_0028,2,2,2,2,0
TUTUTANGO_mono_0029,5,5,5,5,0
TUTUTANGO_mono_0030,1,1,1,1,0
TUTUTANGO_mono_0031,4,4,4,4,0
TUTUTANGO_mono_0032,4,4,4,4,0
TUTUTANGO_mono_0033,1,1,1,1,0
TUTUTANGO_mono_0034,1,1,1,1,0
TUTUTANGO_mono_0035,3,3,3,3,0
TUTUTANGO_mono_0036,7,7,7,7,0
TUTUTANGO_mono_0037,1,1,1,1,0
TUTUTANGO_mono_0038,3,3,3,3,0
TUTUTANGO_mono_0039,4,4,4,4,0
TUTUTANGO_mono_0040,2,2,2,2,0
TUTUTANGO_mono_0041,3,3,3,3,0
TUTUTANGO_mono_0042,3,3,3,3,0
TUTUTANGO_mono_0043,7,7,7,7,0
TUTUTANGO_mono_0044,7,7,7,7,0
TUTUTANGO_mono_0045,8,8,8,8,0
TUTUTANGO_mono_0046,1,1,1,1,0
TUTUTANGO_mono_0047,2,2,2,2,0
TUTUTANGO_mono_0048,2,2,2,2,0
TUTUTANGO_mono_0049,2,2,2,2,0
TUTUTANGO_mono_0050,3,3,3,3,0
TUTUTANGO_mono_0051,2,2,2,2,0
TUTUTANGO_mono_0052,2,2,2,2,0
TUTUTANGO_mono_0053,6,6,6,6,0
TUTUTANGO_mono_0054,1,1,1,1,0
TUTUTANGO_mono_0055,3,3,3,3,0
TUTUTANGO_mono_0056,4,4,4,4,0
TUTUTANGO_mono_0057,4,4,4,4,0
TUTUTANGO_mono_0058,3,3,3,3,0
TUTUTANGO_mono_0059,1,1,1,1,0
TUTUTANGO_mono_0060,3,3,3,3,0
TUTUTANGO_mono_0061,4,4,4,4,0
TUTUTANGO_mono_0062,4,4,4,4,0
TUTUTANGO_mono_0063,5,5,5,5,0
TUTUTANGO_mono_0064,4,4,4,4,0
TUTUTANGO_mono_0065,4,4,4,4,0
TUTUTANGO_mono_0066,6,6,6,6,0
TUTUTANGO_mono_0067,8,8,8,8,0
TUTUTANGO_mono_0068,5,5,5,5,0
TUTUTANGO_mono_0069,7,7,7,7,0
TUTUTANGO_mono_0070,7,7,7,7,0
TUTUTANGO_mono_0071,4,4,4,4,0
TUTUTANGO_mono_0072,2,2,2,2,0
TUTUTANGO_mono_0073,1,1,1,1,0
TUTUTANGO_mono_0074,2,2,2,2,0
TUTUTANGO_mono_0075,2,2,2,2,0
TUTUTANGO_mono_0076,7,7,7,7,0
TUTUTANGO_mono_0077,2,2,2,2,0
TUTUTANGO_mono_0078,1,1,1,1,0
TUTUTANGO_mono_0079,5,5,5,5,0
TUTUTANGO_mono_0080,2,2,2,2,0
TUTUTANGO_mono_0081,1,1,1,1,0
TUTUTANGO_mono_0082,4,4,4,4,0
TUTUTANGO_mono_0083,5,5,5,5,0
TUTUTANGO_mono_0084,2,2,2,2,0
TUTUTANGO_mono_0085,6,6,6,6,0
TUTUTANGO_mono_0086,5,5,5,5,0
TUTUTANGO_mono_0087,8,8,8,8,0
TUTUTANGO_mono_0088,1,1,1,1,0
TUTUTANGO_mono_0089,3,3,3,3,0
TUTUTANGO_mono_0090,1,1,1,1,0
TUTUTANGO_mono_0091,2,2,2,2,0
TUTUTANGO_mono_0092,2,2,2,2,0
TUTUTANGO_mono_0093,1,1,1,1,0
TUTUTANGO_mono_0094,3,3,3,3,0
TUTUTANGO_mono_0095,7,7,7,7,0
TUTUTANGO_mono_0096,5,5,5,5,0
TUTUTANGO_mono_0097,4,4,4,4,0
TUTUTANGO_mono_0098,1,1,1,1,0
TUTUTANGO_mono_0099,3,3,3,3,0
TUTUTANGO_mono_0100,4,4,4,4,0
TUTUTANGO_mono_0101,1,1,1,1,0
TUTUTANGO_mono_0102,3,3,3,3,0
TUTUTANGO_mono_0103,3,3,3,3,0
TUTUTANGO_mono_0104,2,2,2,2,0
TUTUTANGO_mono_0105,1,1,1,1,0
TUTUTANGO_mono_0106,2,2,2,2,0
TUTUTANGO_mono_0107,4,4,4,4,0
TUTUTANGO_mono_0108,1,1,1,1,0
TUTUTANGO_mono_0109,1,1,1,1,0
TUTUTANGO_mono_0110,1,1,1,1,0
TUTUTANGO_mono_0111,5,5,5,5,0
TUTUTANGO_mono_0112,1,1,1,1,0
TUTUTANGO_mono_0113,8,8,8,8,0
TUTUTANGO_mono_0114,5,5,5,5,0
TUTUTANGO_mono_0115,2,2,2,2,0
TUTUTANGO_mono_0116,4,4,4,4,0
TUTUTANGO_mono_0117,1,1,1,1,0
TUTUTANGO_mono_0118,1,1,1,1,0
TUTUTANGO_mono_0119,2,2,2,2,0
TUTUTANGO_mono_0120,4,4,4,4,0
TUTUTANGO_mono_0121,3,3,3,3,0
TUTUTANGO_mono_0122,2,2,2,2,0
TUTUTANGO_mono_0123,1,1,1,1,0
TUTUTANGO_mono_0124,1,1,1,1,0
TUTUTANGO_mono_0125,1,1,1,1,0
TUTUTANGO_mono_0126,3,3,3,3,0
TUTUTANGO_mono_0127,4,4,4,4,0
TUTUTANGO_mono_0128,2,2,2,2,0
TUTUTANGO_mono_0129,2,2,2,2,0
TUTUTANGO_mono_0130,8,8,8,8,0
TUTUTANGO_mono_0131,5,5,5,5,0
TUTUTANGO_mono_0132,4,4,4,4,0
TUTUTANGO_mono_0133,6,6,6,6,0
TUTUTANGO_mono_0134,2,2,2,2,0
TUTUTANGO_mono_0135,3,3,3,3,0
TUTUTANGO_mono_0136,3,3,3,3,0
TUTUTANGO_mono_0137,2,2,2,2,0
TUTUTANGO_mono_0138,1,1,1,1,0
TUTUTANGO_mono_0139,1,1,1,1,0
TUTUTANGO_mono_0140,4,4,4,4,0
TUTUTANGO_mono_0141,3,3,3,3,0
TUTUTANGO_mono_0142,1,1,1,1,0
TUTUTANGO_mono_0143,3,3,3,3,0
TUTUTANGO_mono_0144,2,2,2,2,0
TUTUTANGO_mono_0145,7,7,7,7,0
TUTUTANGO_mono_0146,2,2,2,2,0
TUTUTANGO_mono_0147,2,2,2,2,0
TUTUTANGO_mono_0148,6,6,6,6,0
TUTUTANGO_mono_0149,7,7,7,7,0
TUTUTANGO_mono_0150,2,2,2,2,0
TUTUTANGO_mono_0151,6,6,6,6,0
TUTUTANGO_mono_0152,2,2,2,2,0
TUTUTANGO_mono_0153,4,4,4,4,0
TUTUTANGO_mono_0154,5,5,5,5,0
TUTUTANGO_mono_0155,6,6,6,6,0
TUTUTANGO_mono_0156,2,2,2,2,0
TUTUTANGO_mono_0157,2,2,2,2,0
TUTUTANGO_mono_0158,1,1,1,1,0
TUTUTANGO_mono_0159,1,1,1,1,0
TUTUTANGO_mono_0160,1,1,1,1,0
TUTUTANGO_mono_0161,2,2,2,2,0
TUTUTANGO_mono_0162,1,1,1,1,0
TUTUTANGO_mono_0163,6,6,6,6,0
TUTUTANGO_mono_0164,2,2,2,2,0
TUTUTANGO_mono_0165,5,5,5,5,0
TUTUTANGO_mono_0166,6,6,6,6,0
TUTUTANGO_mono_0167,2,2,2,2,0
TUTUTANGO_mono_0168,3,3,3,3,0
TUTUTANGO_mono_0169,2,2,2,2,0
TUTUTANGO_mono_0170,2,2,2,2,0
TUTUTANGO_mono_0171,5,5,5,5,0
TUTUTANGO_mono_0172,8,8,8,8,0
TUTUTANGO_mono_0173,3,3,3,3,0
TUTUTANGO_mono_0174,7,7,7,7,0
TUTUTANGO_mono_0175,6,6,6,6,0
TUTUTANGO_mono_0176,4,4,4,4,0
TUTUTANGO_mono_0177,4,4,4,4,0
TUTUTANGO_mono_0178,1,1,1,1,0
TUTUTANGO_mono_0179,6,6,6,6,0
TUTUTANGO_mono_0180,1,1,1,1,0
TUTUTANGO_mono_0181,3,3,3,3,0
TUTUTANGO_mono_0182,2,2,2,2,0
TUTUTANGO_mono_0183,8,8,8,8,0
TUTUTANGO_mono_0184,3,3,3,3,0
TUTUTANGO_mono_0185,2,2,2,2,0
TUTUTANGO_mono_0186,2,2,2,2,0
TUTUTANGO_mono_0187,5,5,5,5,0
TUTUTANGO_mono_0188,5,5,5,5,0
TUTUTANGO_mono_0189,1,1,1,1,0
TUTUTANGO_mono_0190,3,3,3,3,0
TUTUTANGO_mono_0191,2,2,2,2,0
TUTUTANGO_mono_0192,5,5,5,5,0
TUTUTANGO_mono_0193,4,4,4,4,0
TUTUTANGO_mono_0194,7,7,7,7,0
TUTUTANGO_mono_0195,6,6,6,6,0
TUTUTANGO_mono_0196,8,8,8,8,0
TUTUTANGO_mono_0197,1,1,1,1,0
TUTUTANGO_mono_0198,1,1,1,1,0
TUTUTANGO_mono_0199,1,1,1,1,0
TUTUTANGO_mono_0200,6,6,6,6,0
TUTUTANGO_mono_0201,4,4,4,4,0
TUTUTANGO_mono_0202,1,1,1,1,0
TUTUTANGO_mono_0203,5,5,5,5,0
TUTUTANGO_mono_0204,6,6,6,6,0
TUTUTANGO_mono_0205,1,1,1,1,0
TYSJ69FW5_mono_0001,3,3,3,3,0
TYSJ69FW5_mono_0002,3,3,3,3,0
TYSJ69FW5_mono_0003,6,6,6,6,0
TYSJ69FW5_mono_0004,4,4,4,4,0
TYSJ69FW5_mono_0005,3,3,3,3,0
TYSJ69FW5_mono_0006,1,1,1,1,0
TYSJ69FW5_mono_0007,2,2,2,2,0
TYSJ69FW5_mono_0008,5,5,5,5,0
TYSJ69FW5_mono_0009,2,2,2,2,0
TYSJ69FW5_mono_0010,6,6,6,6,0
TYSJ69FW5_mono_0011,7,7,7,7,0
TYSJ69FW5_mono_0012,3,3,3,3,0
TYSJ69FW5_mono_0013,6,6,6,6,0
TYSJ69FW5_mono_0014,4,4,4,4,0
TYSJ69FW5_mono_0015,5,5,5,5,0
TYSJ69FW5_mono_0016,3,3,3,3,0
TYSJ69FW5_mono_0017,3,3,3,3,0
TYSJ69FW5_mono_0018,1,1,1,1,0
TYSJ69FW5_mono_0019,1,1,1,1,0
TYSJ69FW5_mono_0020,4,4,4,4,0
TYSJ69FW5_mono_0021,4,4,4,4,0
TYSJ69FW5_mono_0022,3,3,3,3,0
TYSJ69FW5_mono_0023,3,3,3,3,0
TYSJ69FW5_mono_0024,1,1,1,1,0
TYSJ69FW5_mono_0025,5,5,5,5,0
TYSJ69FW5_mono_0026,5,5,5,5,0
TYSJ69FW5_mono_0027,1,1,1,1,0
TYSJ69FW5_mono_0028,5,5,5,5,0
TYSJ69FW5_mono_0029,1,1,1,1,0
TYSJ69FW5_mono_0030,3,3,3,3,0
TYSJ69FW5_mono_0031,2,2,2,2,0
TYSJ69FW5_mono_0032,3,3,3,3,0
TYSJ69FW5_mono_0033,1,1,1,1,0
TYSJ69FW5_mono_0034,4,4,4,4,0
TYSJ69FW5_mono_0035,1,1,1,1,0
TYSJ69FW5_mono_0036,4,4,4,4,0
TYSJ69FW5_mono_0037,3,3,3,3,0
TYSJ69FW5_mono_0038,2,2,2,2,0
TYSJ69FW5_mono_0039,3,3,3,3,0
TYSJ69FW5_mono_0040,3,3,3,3,0
TYSJ69FW5_mono_0041,4,4,4,4,0
TYSJ69FW5_mono_0042,4,4,4,4,0
TYSJ69FW5_mono_0043,4,4,4,4,0
TYSJ69FW5_mono_0044,1,1,1,1,0
TYSJ69FW5_mono_0045,5,5,5,5,0
TYSJ69FW5_mono_0046,3,3,3,3,0
TYSJ69FW5_mono_0047,2,2,2,2,0
TYSJ69FW5_mono_0048,3,3,3,3,0
TYSJ69FW5_mono_0049,2,2,2,2,0
TYSJ69FW5_mono_0050,5,5,5,5,0
TYSJ69FW5_mono_0051,2,2,2,2,0
TYSJ69FW5_mono_0052,3,3,3,3,0
TYSJ69FW5_mono_0053,4,4,4,4,0
TYSJ69FW5_mono_0054,1,1,1,1,0
TYSJ69FW5_mono_0055,3,3,3,3,0
TYSJ69FW5_mono_0056,3,3,3,3,0
TYSJ69FW5_mono_0057,1,1,1,1,0
TYSJ69FW5_mono_0058,2,2,2,2,0
TYSJ69FW5_mono_0059,3,3,3,3,0
TYSJ69FW5_mono_0060,3,3,3,3,0
TYSJ69FW5_mono_0061,5,5,5,5,0
TYSJ69FW5_mono_0062,4,4,4,4,0
TYSJ69FW5_mono_0063,1,1,1,1,0
TYSJ69FW5_mono_0064,3,3,3,3,0
TYSJ69FW5_mono_0065,1,1,1,1,0
TYSJ69FW5_mono_0066,1,1,1,1,0
TYSJ69FW5_mono_0067,1,1,1,1,0
TYSJ69FW5_mono_0068,1,1,1,1,0
TYSJ69FW5_mono_0069,1,1,1,1,0
TYSJ69FW5_mono_0070,4,4,4,4,0
TYSJ69FW5_mono_0071,2,2,2,2,0
TYSJ69FW5_mono_0072,2,2,2,2,0
TYSJ69FW5_mono_0073,3,3,3,3,0
TYSJ69FW5_mono_0074,4,4,4,4,0
TYSJ69FW5_mono_0075,2,2,2,2,0
TYSJ69FW5_mono_0076,2,2,2,2,0
TYSJ69FW5_mono_0077,3,3,3,3,0
TYSJ69FW5_mono_0078,2,2,2,2,0
TYSJ69FW5_mono_0079,1,1,1,1,0
TYSJ69FW5_mono_0080,1,1,1,1,0
TYSJ69FW5_mono_0081,1,1,1,1,0
TYSJ69FW5_mono_0082,4,4,4,4,0
TYSJ69FW5_mono_0083,4,4,4,4,0
TYSJ69FW5_mono_0084,4,4,4,4,0
TYSJ69FW5_mono_0085,6,6,6,6,0
TYSJ69FW5_mono_0086,1,1,1,1,0
TYSJ69FW5_mono_0087,4,4,4,4,0
TYSJ69FW5_mono_0088,6,6,6,6,0
TYSJ69FW5_mono_0089,2,2,2,2,0
TYSJ69FW5_mono_0090,4,4,4,4,0
TYSJ69FW5_mono_0091,3,3,3,3,0
TYSJ69FW5_mono_0092,4,4,4,4,0
TYSJ69FW5_mono_0093,2,2,2,2,0
TYSJ69FW5_mono_0094,1,1,1,1,0
TYSJ69FW5_mono_0095,2,2,2,2,0
TYSJ69FW5_mono_0096,3,3,3,3,0
TYSJ69FW5_mono_0097,1,1,1,1,0
TYSJ69FW5_mono_0098,4,4,4,4,0
TYSJ69FW5_mono_0099,1,1,1,1,0
TYSJ69FW5_mono_0100,2,2,2,2,0
TYSJ69FW5_mono_0101,1,1,1,1,0
TYSJ69FW5_mono_0102,2,2,2,2,0
TYSJ69FW5_mono_0103,2,2,2,2,0
TYSJ69FW5_mono_0104,2,2,2,2,0
TYSJ69FW5_mono_0105,1,1,1,1,0
TYSJ69FW5_mono_0106,3,3,3,3,0
TYSJ69FW5_mono_0107,2,2,2,2,0
TYSJ69FW5_mono_0108,2,2,2,2,0
TYSJ69FW5_mono_0109,1,1,1,1,0
TYSJ69FW5_mono_0110,3,3,3,3,0
TYSJ69FW5_mono_0111,1,1,1,1,0
TYSJ69FW5_mono_0112,3,3,3,3,0
TYSJ69FW5_mono_0113,1,1,1,1,0
TYSJ69FW5_mono_0114,5,5,5,5,0
TYSJ69FW5_mono_0115,3,3,3,3,0
TYSJ69FW5_mono_0116,5,5,5,5,0
TYSJ69FW5_mono_0117,3,3,3,3,0
TYSJ69FW5_mono_0118,3,3,3,3,0
TYSJ69FW5_mono_0119,1,1,1,1,0
TYSJ69FW5_mono_0120,3,3,3,3,0
TYSJ69FW5_mono_0121,3,3,3,3,0
TYSJ69FW5_mono_0122,6,6,6,6,0
TYSJ69FW5_mono_0123,3,3,3,3,0
TYSJ69FW5_mono_0124,3,3,3,3,0
TYSJ69FW5_mono_0125,1,1,1,1,0
TYSJ69FW5_mono_0126,3,3,3,3,0
TYSJ69FW5_mono_0127,3,3,3,3,0
TYSJ69FW5_mono_0128,7,7,7,7,0
TYSJ69FW5_mono_0129,1,1,1,1,0
TYSJ69FW5_mono_0130,2,2,2,2,0
TYSJ69FW5_mono_0131,3,3,3,3,0
TYSJ69FW5_mono_0132,4,4,4,4,0
TYSJ69FW5_mono_0133,2,2,2,2,0
TYSJ69FW5_mono_0134,7,7,7,7,0
TYSJ69FW5_mono_0135,3,3,3,3,0
TYSJ69FW5_mono_0136,5,5,5,5,0
TYSJ69FW5_mono_0137,3,3,3,3,0
TYSJ69FW5_mono_0138,1,1,1,1,0
TYSJ69FW5_mono_0139,1,1,1,1,0
TYSJ69FW5_mono_0140,3,3,3,3,0
TYSJ69FW5_mono_0141,1,1,1,1,0
TYSJ69FW5_mono_0142,5,5,5,5,0
TYSJ69FW5_mono_0143,4,4,4,4,0
TYSJ69FW5_mono_0144,2,2,2,2,0
TYSJ69FW5_mono_0145,2,2,2,2,0
TYSJ69FW5_mono_0146,2,2,2,2,0
TYSJ69FW5_mono_0147,2,2,2,2,0
TYSJ69FW5_mono_0148,3,3,3,3,0
TYSJ69FW5_mono_0149,1,1,1,1,0
TYSJ69FW5_mono_0150,1,1,1,1,0
TYSJ69FW5_mono_0151,1,1,1,1,0
TYSJ69FW5_mono_0152,2,2,2,2,0
TYSJ69FW5_mono_0153,2,2,2,2,0
TYSJ69FW5_mono_0154,5,5,5,5,0
TYSJ69FW5_mono_0155,4,4,4,4,0
TYSJ69FW5_mono_0156,7,7,7,7,0
TYSJ69FW5_mono_0157,1,1,1,1,0
TYSJ69FW5_mono_0158,2,2,2,2,0
TYSJ69FW5_mono_0159,6,6,6,6,0
TYSJ69FW5_mono_0160,3,3,3,3,0
TYSJ69FW5_mono_0161,5,5,5,5,0
TYSJ69FW5_mono_0162,3,3,3,3,0
TYSJ69FW5_mono_0163,5,5,5,5,0
TYSJ69FW5_mono_0164,5,5,5,5,0
TYSJ69FW5_mono_0165,2,2,2,2,0
TYSJ69FW5_mono_0166,4,4,4,4,0
TYSJ69FW5_mono_0167,4,4,4,4,0
TYSJ69FW5_mono_0168,4,4,4,4,0
TYSJ69FW5_mono_0169,3,3,3,3,0
TYSJ69FW5_mono_0170,7,7,7,7,0
TYSJ69FW5_mono_0171,5,5,5,5,0
TYSJ69FW5_mono_0172,2,2,2,2,0
TYSJ69FW5_mono_0173,3,3,3,3,0
TYSJ69FW5_mono_0174,4,4,4,4,0
TYSJ69FW5_mono_0175,1,1,1,1,0
TYSJ69FW5_mono_0176,1,1,1,1,0
TYSJ69FW5_mono_0177,2,2,2,2,0
TYSJ69FW5_mono_0178,4,4,4,4,0
TYSJ69FW5_mono_0179,4,4,4,4,0
TYSJ69FW5_mono_0180,3,3,3,3,0
TYSJ69FW5_mono_0181,1,1,1,1,0
TYSJ69FW5_mono_0182,2,2,2,2,0
TYSJ69FW5_mono_0183,5,5,5,5,0
TYSJ69FW5_mono_0184,2,2,2,2,0
TYSJ69FW5_mono_0185,3,3,3,3,0
TYSJ69FW5_mono_0186,2,2,2,2,0
TYSJ69FW5_mono_0187,7,7,7,7,0
TYSJ69FW5_mono_0188,4,4,4,4,0
TYSJ69FW5_mono_0189,1,1,1,1,0
VIOLAGOD7_mono_0001,5,5,5,5,0
VIOLAGOD7_mono_0002,4,4,4,4,0
VIOLAGOD7_mono_0003,7,7,7,7,0
VIOLAGOD7_mono_0004,3,3,3,3,0
VIOLAGOD7_mono_0005,1,1,1,1,0
VIOLAGOD7_mono_0006,3,3,3,3,0
VIOLAGOD7_mono_0007,4,4,4,4,0
VIOLAGOD7_mono_0008,1,1,1,1,0
VIOLAGOD7_mono_0009,2,2,2,2,0
VIOLAGOD7_mono_0010,8,8,8,8,0
VIOLAGOD7_mono_0011,2,2,2,2,0
VIOLAGOD7_mono_0012,4,4,4,4,0
VIOLAGOD7_mono_0013,5,5,5,5,0
VIOLAGOD7_mono_0014,4,4,4,4,0
VIOLAGOD7_mono_0015,2,2,2,2,0
VIOLAGOD7_mono_0016,4,4,4,4,0
VIOLAGOD7_mono_0017,4,4,4,4,0
VIOLAGOD7_mono_0018,5,5,5,5,0
VIOLAGOD7_mono_0019,3,3,3,3,0
VIOLAGOD7_mono_0020,2,2,2,2,0
VIOLAGOD7_mono_0021,5,5,5,5,0
VIOLAGOD7_mono_0022,2,2,2,2,0
VIOLAGOD7_mono_0023,6,6,6,6,0
VIOLAGOD7_mono_0024,3,3,3,3,0
VIOLAGOD7_mono_0025,3,3,3,3,0
VIOLAGOD7_mono_0026,5,5,5,5,0
VIOLAGOD7_mono_0027,5,5,5,5,0
VIOLAGOD7_mono_0028,8,8,8,8,0
VIOLAGOD7_mono_0029,3,3,3,3,0
VIOLAGOD7_mono_0030,3,3,3,3,0
VIOLAGOD7_mono_0031,6,6,6,6,0
VIOLAGOD7_mono_0032,5,5,5,5,0
VIOLAGOD7_mono_0033,3,3,3,3,0
VIOLAGOD7_mono_0034,1,1,1,1,0
VIOLAGOD7_mono_0035,3,3,3,3,0
VIOLAGOD7_mono_0036,4,4,4,4,0
VIOLAGOD7_mono_0037,3,3,3,3,0
VIOLAGOD7_mono_0038,5,5,5,5,0
VIOLAGOD7_mono_0039,2,2,2,2,0
VIOLAGOD7_mono_0040,4,4,4,4,0
VIOLAGOD7_mono_0041,4,4,4,4,0
VIOLAGOD7_mono_0042,8,8,8,8,0
VIOLAGOD7_mono_0043,6,6,6,6,0
VIOLAGOD7_mono_0044,4,4,4,4,0
VIOLAGOD7_mono_0045,5,5,5,5,0
VIOLAGOD7_mono_0046,3,3,3,3,0
VIOLAGOD7_mono_0047,1,1,1,1,0
VIOLAGOD7_mono_0048,3,3,3,3,0
VIOLAGOD7_mono_0049,6,6,6,6,0
VIOLAGOD7_mono_0050,6,6,6,6,0
VIOLAGOD7_mono_0051,5,5,5,5,0
VIOLAGOD7_mono_0052,2,2,2,2,0
VIOLAGOD7_mono_0053,5,5,5,5,0
VIOLAGOD7_mono_0054,5,5,5,5,0
VIOLAGOD7_mono_0055,4,4,4,4,0
VIOLAGOD7_mono_0056,4,4,4,4,0
VIOLAGOD7_mono_0057,2,2,2,2,0
VIOLAGOD7_mono_0058,3,3,3,3,0
VIOLAGOD7_mono_0059,2,2,2,2,0
VIOLAGOD7_mono_0060,3,3,3,3,0
VIOLAGOD7_mono_0061,6,6,6,6,0
VIOLAGOD7_mono_0062,6,6,6,6,0
VIOLAGOD7_mono_0063,6,6,6,6,0
VIOLAGOD7_mono_0064,2,2,2,2,0
VIOLAGOD7_mono_0065,3,3,3,3,0
VIOLAGOD7_mono_0066,3,3,3,3,0
VIOLAGOD7_mono_0067,2,2,2,2,0
VIOLAGOD7_mono_0068,5,5,5,5,0
VIOLAGOD7_mono_0069,2,2,2,2,0
VIOLAGOD7_mono_0070,5,5,5,5,0
VIOLAGOD7_mono_0071,5,5,5,5,0
VIOLAGOD7_mono_0072,7,7,7,7,0
VIOLAGOD7_mono_0073,6,6,6,6,0
