file,label,group,color,number
AIRFORCE1_mono_0167.wav,AH,3,Black,1795
AIRFORCE1_mono_0168.wav,AH,3,Black,1796
AIRFORCE1_mono_0169.wav,IY,13,Pink,1797
AIRFORCE1_mono_0170.wav,AY,7,Magenta,1798
AIRFORCE1_mono_0171.wav,AE,2,Blue,1799
AIRFORCE1_mono_0172.wav,AH,3,Black,1800
AIRFORCE1_mono_0173.wav,ER,9,Lime,1801
AIRFORCE1_mono_0174.wav,AH,3,Black,1802
AIRFORCE1_mono_0175.wav,IY,13,Pink,1803
AIRFORCE1_mono_0176.wav,IH,11,Teal,1804
AIRFORCE1_mono_0177.wav,IH,11,Teal,1805
AIRFORCE1_mono_0178.wav,AH,3,Black,1806
AIRFORCE1_mono_0179.wav,IY,13,Pink,1807
AIRFORCE1_mono_0180.wav,AA,1,Red,1808
AIRFORCE1_mono_0181.wav,AH,3,Black,1809
AIRFORCE1_mono_0182.wav,EH,8,Black,1810
AIRFORCE1_mono_0183.wav,OW,14,Maroon,1811
AIRFORCE1_mono_0184.wav,UW,17,Cyan,1812
AIRFORCE1_mono_0185.wav,EH,8,Black,1813
AIRFORCE1_mono_0186.wav,AE,2,Blue,1814
AIRFORCE1_mono_0187.wav,AH,3,Black,1815
AIRFORCE1_mono_0188.wav,IH,11,Teal,1816
AIRFORCE1_mono_0189.wav,AH,3,Black,1817
AIRFORCE1_mono_0190.wav,AW,5,Olive,1818
AIRFORCE1_mono_0191.wav,ER,9,Lime,1819
AIRFORCE1_mono_0192.wav,AY,7,Magenta,1820
AIRFORCE1_mono_0193.wav,IH,11,Teal,1821
AIRFORCE1_mono_0194.wav,AO,4,Green,1822
AIRFORCE1_mono_0195.wav,IH,11,Teal,1823
AIRFORCE1_mono_0196.wav,AH,3,Black,1824
AIRFORCE1_mono_0197.wav,AA,1,Red,1825
AIRFORCE1_mono_0198.wav,AH,3,Black,1826
AIRFORCE1_mono_0199.wav,IY,13,Pink,1827
AIRFORCE1_mono_0200.wav,AA,1,Red,1828
AIRFORCE1_mono_0201.wav,AH,3,Black,1829
AIRFORCE1_mono_0202.wav,ER,9,Lime,1830
BOOB69420_mono_0001.wav,OW,14,Maroon,1831
BOOB69420_mono_0002.wav,IH,11,Teal,1832
BOOB69420_mono_0003.wav,AO,4,Green,1833
BOOB69420_mono_0004.wav,IH,11,Teal,1834
BOOB69420_mono_0005.wav,AY,7,Magenta,1835
BOOB69420_mono_0006.wav,OW,14,Maroon,1836
BOOB69420_mono_0007.wav,AH,3,Black,1837
BOOB69420_mono_0008.wav,EY,10,Purple,1838
BOOB69420_mono_0009.wav,AE,2,Blue,1839
BOOB69420_mono_0010.wav,IY,13,Pink,1840
BOOB69420_mono_0011.wav,AH,3,Black,1841
BOOB69420_mono_0012.wav,IY,13,Pink,1842
BOOB69420_mono_0013.wav,AH,3,Black,1843
BOOB69420_mono_0014.wav,AY,7,Magenta,1844
BOOB69420_mono_0015.wav,OW,14,Maroon,1845
BOOB69420_mono_0016.wav,AA,1,Red,1846
BOOB69420_mono_0017.wav,EH,8,Black,1847
BOOB69420_mono_0018.wav,ER,9,Lime,1848
BOOB69420_mono_0019.wav,EY,10,Purple,1849
BOOB69420_mono_0020.wav,AA,1,Red,1850
BOOB69420_mono_0021.wav,AY,7,Magenta,1851
BOOB69420_mono_0022.wav,AY,7,Magenta,1852
BOOB69420_mono_0023.wav,AH,3,Black,1853
BOOB69420_mono_0024.wav,AH,3,Black,1854
BOOB69420_mono_0025.wav,IH,11,Teal,1855
BOOB69420_mono_0026.wav,AE,2,Blue,1856
BOOB69420_mono_0027.wav,AA,1,Red,1857
BOOB69420_mono_0028.wav,AH,3,Black,1858
BOOB69420_mono_0029.wav,AE,2,Blue,1859
BOOB69420_mono_0030.wav,EH,8,Black,1860
BOOB69420_mono_0031.wav,ER,9,Lime,1861
BOOB69420_mono_0032.wav,ER,9,Lime,1862
BOOB69420_mono_0033.wav,AH,3,Black,1863
BOOB69420_mono_0034.wav,AE,2,Blue,1864
BOOB69420_mono_0035.wav,EH,8,Black,1865
BOOB69420_mono_0036.wav,AW,5,Olive,1866
BOOB69420_mono_0037.wav,AH,3,Black,1867
BOOB69420_mono_0038.wav,AY,7,Magenta,1868
BOOB69420_mono_0039.wav,UH,16,Silver,1869
BOOB69420_mono_0040.wav,IH,11,Teal,1870
BOOB69420_mono_0041.wav,AY,7,Magenta,1871
BOOB69420_mono_0042.wav,AE,2,Blue,1872
BOOB69420_mono_0043.wav,EY,10,Purple,1873
BOOB69420_mono_0044.wav,AH,3,Black,1874
BOOB69420_mono_0045.wav,UW,17,Cyan,1875
BOOB69420_mono_0046.wav,EY,10,Purple,1876
BOOB69420_mono_0047.wav,AE,2,Blue,1877
BOOB69420_mono_0048.wav,EY,10,Purple,1878
BOOB69420_mono_0049.wav,AH,3,Black,1879
BOOB69420_mono_0050.wav,IH,11,Teal,1880
BOOB69420_mono_0051.wav,IH,11,Teal,1881
BOOB69420_mono_0052.wav,AH,3,Black,1882
BOOB69420_mono_0053.wav,AW,5,Olive,1883
BOOB69420_mono_0054.wav,AH,3,Black,1884
BOOB69420_mono_0055.wav,EY,10,Purple,1885
BOOB69420_mono_0056.wav,AO,4,Green,1886
BOOB69420_mono_0057.wav,AA,1,Red,1887
BOOB69420_mono_0058.wav,AY,7,Magenta,1888
BOOB69420_mono_0059.wav,AA,1,Red,1889
BOOB69420_mono_0060.wav,AY,7,Magenta,1890
BOOB69420_mono_0061.wav,AH,3,Black,1891
BOOB69420_mono_0062.wav,AO,4,Green,1892
BOOB69420_mono_0063.wav,ER,9,Lime,1893
BOOB69420_mono_0064.wav,AO,4,Green,1894
BOOB69420_mono_0065.wav,AH,3,Black,1895
BOOB69420_mono_0066.wav,AE,2,Blue,1896
BOOB69420_mono_0067.wav,AH,3,Black,1897
BOOB69420_mono_0068.wav,OW,14,Maroon,1898
BOOB69420_mono_0069.wav,IH,11,Teal,1899
BOOB69420_mono_0070.wav,EY,10,Purple,1900
BOOB69420_mono_0071.wav,AH,3,Black,1901
BOOB69420_mono_0072.wav,AH,3,Black,1902
BOOB69420_mono_0073.wav,AO,4,Green,1903
BOOB69420_mono_0074.wav,AH,3,Black,1904
BOOB69420_mono_0075.wav,UW,17,Cyan,1905
BOOB69420_mono_0076.wav,EY,10,Purple,1906
BOOB69420_mono_0077.wav,ER,9,Lime,1907
BOOB69420_mono_0078.wav,AW,5,Olive,1908
BOOB69420_mono_0079.wav,AH,3,Black,1909
BOOB69420_mono_0080.wav,OW,14,Maroon,1910
BOOB69420_mono_0081.wav,AH,3,Black,1911
BOOB69420_mono_0082.wav,AE,2,Blue,1912
BOOB69420_mono_0083.wav,IH,11,Teal,1913
BOOB69420_mono_0084.wav,OW,14,Maroon,1914
BOOB69420_mono_0085.wav,IH,11,Teal,1915
BOOB69420_mono_0086.wav,AH,3,Black,1916
BOOB69420_mono_0087.wav,EY,10,Purple,1917
BOOB69420_mono_0088.wav,EH,8,Black,1918
BOOB69420_mono_0089.wav,ER,9,Lime,1919
BOOB69420_mono_0090.wav,IY,13,Pink,1920
BOOB69420_mono_0091.wav,AE,2,Blue,1921
BOOB69420_mono_0092.wav,AY,7,Magenta,1922
BOOB69420_mono_0093.wav,AE,2,Blue,1923
BOOB69420_mono_0094.wav,AE,2,Blue,1924
BOOB69420_mono_0095.wav,IH,11,Teal,1925
BOOB69420_mono_0096.wav,AH,3,Black,1926
BOOB69420_mono_0097.wav,AE,2,Blue,1927
BOOB69420_mono_0098.wav,UW,17,Cyan,1928
BOOB69420_mono_0099.wav,AY,7,Magenta,1929
BOOB69420_mono_0100.wav,UH,16,Silver,1930
BOOB69420_mono_0101.wav,AH,3,Black,1931
BOOB69420_mono_0102.wav,IY,13,Pink,1932
BOOB69420_mono_0103.wav,IH,11,Teal,1933
BOOB69420_mono_0104.wav,AH,3,Black,1934
BOOB69420_mono_0105.wav,IH,11,Teal,1935
BOOB69420_mono_0106.wav,OW,14,Maroon,1936
BOOB69420_mono_0107.wav,AY,7,Magenta,1937
BOOB69420_mono_0108.wav,OW,14,Maroon,1938
BOOB69420_mono_0109.wav,OW,14,Maroon,1939
BOOB69420_mono_0110.wav,ER,9,Lime,1940
BOOB69420_mono_0111.wav,ER,9,Lime,1941
BOOB69420_mono_0112.wav,AH,3,Black,1942
BOOB69420_mono_0113.wav,EY,10,Purple,1943
BOOB69420_mono_0114.wav,ER,9,Lime,1944
BOOB69420_mono_0115.wav,AE,2,Blue,1945
BOOB69420_mono_0116.wav,IH,11,Teal,1946
BOOB69420_mono_0117.wav,IH,11,Teal,1947
BOOB69420_mono_0118.wav,IH,11,Teal,1948
BOOB69420_mono_0119.wav,OW,14,Maroon,1949
BOOB69420_mono_0120.wav,AH,3,Black,1950
BOOB69420_mono_0121.wav,AE,2,Blue,1951
BOOB69420_mono_0122.wav,UW,17,Cyan,1952
BOOB69420_mono_0123.wav,EH,8,Black,1953
BOOB69420_mono_0124.wav,AA,1,Red,1954
BOOB69420_mono_0125.wav,IY,13,Pink,1955
BOOB69420_mono_0126.wav,OW,14,Maroon,1956
BOOB69420_mono_0127.wav,AW,5,Olive,1957
BOOB69420_mono_0128.wav,AH,3,Black,1958
BOOB69420_mono_0129.wav,AY,7,Magenta,1959
BOOB69420_mono_0130.wav,AE,2,Blue,1960
BOOB69420_mono_0131.wav,ER,9,Lime,1961
BOOB69420_mono_0132.wav,AH,3,Black,1962
BOOB69420_mono_0133.wav,UW,17,Cyan,1963
BOOB69420_mono_0134.wav,AY,7,Magenta,1964
BOOB69420_mono_0135.wav,AH,3,Black,1965
BOOB69420_mono_0136.wav,IH,11,Teal,1966
BOOB69420_mono_0137.wav,EY,10,Purple,1967
BOOB69420_mono_0138.wav,IY,13,Pink,1968
BOOB69420_mono_0139.wav,EH,8,Black,1969
BOOB69420_mono_0140.wav,EY,10,Purple,1970
BOOB69420_mono_0141.wav,AY,7,Magenta,1971
BOOB69420_mono_0142.wav,AA,1,Red,1972
BOOB69420_mono_0143.wav,ER,9,Lime,1973
BOOB69420_mono_0144.wav,AA,1,Red,1974
BOOB69420_mono_0145.wav,AH,3,Black,1975
BOOB69420_mono_0146.wav,IH,11,Teal,1976
BOOB69420_mono_0147.wav,UW,17,Cyan,1977
BOOB69420_mono_0148.wav,AY,7,Magenta,1978
BOOB69420_mono_0149.wav,AA,1,Red,1979
BOOB69420_mono_0150.wav,UW,17,Cyan,1980
BOOB69420_mono_0151.wav,ER,9,Lime,1981
BOOB69420_mono_0152.wav,EH,8,Black,1982
BOOB69420_mono_0153.wav,IH,11,Teal,1983
BOOB69420_mono_0154.wav,UW,17,Cyan,1984
BOOB69420_mono_0155.wav,UW,17,Cyan,1985
BOOB69420_mono_0156.wav,AY,7,Magenta,1986
BOOB69420_mono_0157.wav,IH,11,Teal,1987
BOOB69420_mono_0158.wav,AH,3,Black,1988
BOOB69420_mono_0159.wav,AH,3,Black,1989
BOOB69420_mono_0160.wav,AW,5,Olive,1990
BOOB69420_mono_0161.wav,AH,3,Black,1991
BOOB69420_mono_0162.wav,EH,8,Black,1992
BOOB69420_mono_0163.wav,AH,3,Black,1993
BOOB69420_mono_0164.wav,AH,3,Black,1994
BOOB69420_mono_0165.wav,IY,13,Pink,1995
BOOB69420_mono_0166.wav,AY,7,Magenta,1996
BOOB69420_mono_0167.wav,AE,2,Blue,1997
BOOB69420_mono_0168.wav,AH,3,Black,1998
BOOB69420_mono_0169.wav,ER,9,Lime,1999
BOOB69420_mono_0170.wav,AH,3,Black,2000
BOOB69420_mono_0171.wav,IY,13,Pink,2001
BOOB69420_mono_0172.wav,UW,17,Cyan,2002
BOOB69420_mono_0173.wav,AH,3,Black,2003
BOOB69420_mono_0174.wav,IY,13,Pink,2004
BOOB69420_mono_0175.wav,AH,3,Black,2005
BOOB69420_mono_0176.wav,AA,1,Red,2006
BOOB69420_mono_0177.wav,AH,3,Black,2007
BOOB69420_mono_0178.wav,EH,8,Black,2008
BOOB69420_mono_0179.wav,OW,14,Maroon,2009
BOOB69420_mono_0180.wav,UW,17,Cyan,2010
BOOB69420_mono_0181.wav,IH,11,Teal,2011
BOOB69420_mono_0182.wav,AE,2,Blue,2012
BOOB69420_mono_0183.wav,IH,11,Teal,2013
BOOB69420_mono_0184.wav,AH,3,Black,2014
BOOB69420_mono_0185.wav,AW,5,Olive,2015
BOOB69420_mono_0186.wav,ER,9,Lime,2016
BOOB69420_mono_0187.wav,AY,7,Magenta,2017
BOOB69420_mono_0188.wav,AO,4,Green,2018
BOOB69420_mono_0189.wav,IH,11,Teal,2019
BOOB69420_mono_0190.wav,AA,1,Red,2020
BOOB69420_mono_0191.wav,IY,13,Pink,2021
BOOB69420_mono_0192.wav,AA,1,Red,2022
BOOB69420_mono_0193.wav,ER,9,Lime,2023
BRG912QD5_mono_0001.wav,IH,11,Teal,2024
BRG912QD5_mono_0002.wav,AO,4,Green,2025
BRG912QD5_mono_0003.wav,IH,11,Teal,2026
BRG912QD5_mono_0004.wav,AY,7,Magenta,2027
BRG912QD5_mono_0005.wav,OW,14,Maroon,2028
BRG912QD5_mono_0006.wav,AH,3,Black,2029
BRG912QD5_mono_0007.wav,EY,10,Purple,2030
BRG912QD5_mono_0008.wav,AH,3,Black,2031
BRG912QD5_mono_0009.wav,IY,13,Pink,2032
BRG912QD5_mono_0010.wav,IY,13,Pink,2033
BRG912QD5_mono_0011.wav,AH,3,Black,2034
BRG912QD5_mono_0012.wav,IY,13,Pink,2035
BRG912QD5_mono_0013.wav,AH,3,Black,2036
BRG912QD5_mono_0014.wav,AY,7,Magenta,2037
BRG912QD5_mono_0015.wav,OW,14,Maroon,2038
BRG912QD5_mono_0016.wav,AA,1,Red,2039
BRG912QD5_mono_0017.wav,AH,3,Black,2040
BRG912QD5_mono_0018.wav,EH,8,Black,2041
BRG912QD5_mono_0019.wav,ER,9,Lime,2042
BRG912QD5_mono_0020.wav,EY,10,Purple,2043
BRG912QD5_mono_0021.wav,AA,1,Red,2044
BRG912QD5_mono_0022.wav,AY,7,Magenta,2045
BRG912QD5_mono_0023.wav,AY,7,Magenta,2046
BRG912QD5_mono_0024.wav,AH,3,Black,2047
BRG912QD5_mono_0025.wav,AH,3,Black,2048
BRG912QD5_mono_0026.wav,AE,2,Blue,2049
BRG912QD5_mono_0027.wav,AA,1,Red,2050
BRG912QD5_mono_0028.wav,AH,3,Black,2051
BRG912QD5_mono_0029.wav,AE,2,Blue,2052
BRG912QD5_mono_0030.wav,EH,8,Black,2053
BRG912QD5_mono_0031.wav,ER,9,Lime,2054
BRG912QD5_mono_0032.wav,ER,9,Lime,2055
BRG912QD5_mono_0033.wav,AH,3,Black,2056
BRG912QD5_mono_0034.wav,IY,13,Pink,2057
BRG912QD5_mono_0035.wav,IH,11,Teal,2058
BRG912QD5_mono_0036.wav,AH,3,Black,2059
BRG912QD5_mono_0037.wav,AH,3,Black,2060
BRG912QD5_mono_0038.wav,AW,5,Olive,2061
BRG912QD5_mono_0039.wav,AH,3,Black,2062
BRG912QD5_mono_0040.wav,AY,7,Magenta,2063
BRG912QD5_mono_0041.wav,UH,16,Silver,2064
BRG912QD5_mono_0042.wav,IH,11,Teal,2065
BRG912QD5_mono_0043.wav,AY,7,Magenta,2066
BRG912QD5_mono_0044.wav,AE,2,Blue,2067
BRG912QD5_mono_0045.wav,EY,10,Purple,2068
BRG912QD5_mono_0046.wav,AH,3,Black,2069
BRG912QD5_mono_0047.wav,UW,17,Cyan,2070
BRG912QD5_mono_0048.wav,EY,10,Purple,2071
BRG912QD5_mono_0049.wav,AE,2,Blue,2072
BRG912QD5_mono_0050.wav,EY,10,Purple,2073
BRG912QD5_mono_0051.wav,EH,8,Black,2074
BRG912QD5_mono_0052.wav,IH,11,Teal,2075
BRG912QD5_mono_0053.wav,IH,11,Teal,2076
BRG912QD5_mono_0054.wav,AW,5,Olive,2077
BRG912QD5_mono_0055.wav,AH,3,Black,2078
BRG912QD5_mono_0056.wav,EY,10,Purple,2079
BRG912QD5_mono_0057.wav,ER,9,Lime,2080
BRG912QD5_mono_0058.wav,AA,1,Red,2081
BRG912QD5_mono_0059.wav,AY,7,Magenta,2082
BRG912QD5_mono_0060.wav,AA,1,Red,2083
BRG912QD5_mono_0061.wav,AY,7,Magenta,2084
BRG912QD5_mono_0062.wav,AH,3,Black,2085
BRG912QD5_mono_0063.wav,AO,4,Green,2086
BRG912QD5_mono_0064.wav,ER,9,Lime,2087
BRG912QD5_mono_0065.wav,AO,4,Green,2088
BRG912QD5_mono_0066.wav,AH,3,Black,2089
BRG912QD5_mono_0067.wav,AE,2,Blue,2090
BRG912QD5_mono_0068.wav,AH,3,Black,2091
BRG912QD5_mono_0069.wav,OW,14,Maroon,2092
BRG912QD5_mono_0070.wav,IH,11,Teal,2093
BRG912QD5_mono_0071.wav,EY,10,Purple,2094
BRG912QD5_mono_0072.wav,AH,3,Black,2095
BRG912QD5_mono_0073.wav,AH,3,Black,2096
BRG912QD5_mono_0074.wav,AO,4,Green,2097
BRG912QD5_mono_0075.wav,UW,17,Cyan,2098
BRG912QD5_mono_0076.wav,EY,10,Purple,2099
BRG912QD5_mono_0077.wav,ER,9,Lime,2100
BRG912QD5_mono_0078.wav,OW,14,Maroon,2101
BRG912QD5_mono_0079.wav,EY,10,Purple,2102
BRG912QD5_mono_0080.wav,ER,9,Lime,2103
BRG912QD5_mono_0081.wav,AW,5,Olive,2104
BRG912QD5_mono_0082.wav,OW,14,Maroon,2105
BRG912QD5_mono_0083.wav,AE,2,Blue,2106
BRG912QD5_mono_0084.wav,IH,11,Teal,2107
BRG912QD5_mono_0085.wav,OW,14,Maroon,2108
BRG912QD5_mono_0086.wav,IH,11,Teal,2109
BRG912QD5_mono_0087.wav,AH,3,Black,2110
BRG912QD5_mono_0088.wav,EY,10,Purple,2111
BRG912QD5_mono_0089.wav,EH,8,Black,2112
BRG912QD5_mono_0090.wav,ER,9,Lime,2113
BRG912QD5_mono_0091.wav,IY,13,Pink,2114
BRG912QD5_mono_0092.wav,AH,3,Black,2115
BRG912QD5_mono_0093.wav,AY,7,Magenta,2116
BRG912QD5_mono_0094.wav,AE,2,Blue,2117
BRG912QD5_mono_0095.wav,AE,2,Blue,2118
BRG912QD5_mono_0096.wav,IH,11,Teal,2119
BRG912QD5_mono_0097.wav,AH,3,Black,2120
BRG912QD5_mono_0098.wav,AE,2,Blue,2121
BRG912QD5_mono_0099.wav,UW,17,Cyan,2122
BRG912QD5_mono_0100.wav,AY,7,Magenta,2123
BRG912QD5_mono_0101.wav,UH,16,Silver,2124
BRG912QD5_mono_0102.wav,IY,13,Pink,2125
BRG912QD5_mono_0103.wav,IH,11,Teal,2126
BRG912QD5_mono_0104.wav,AH,3,Black,2127
BRG912QD5_mono_0105.wav,IH,11,Teal,2128
BRG912QD5_mono_0106.wav,OW,14,Maroon,2129
BRG912QD5_mono_0107.wav,OW,14,Maroon,2130
BRG912QD5_mono_0108.wav,AY,7,Magenta,2131
BRG912QD5_mono_0109.wav,OW,14,Maroon,2132
BRG912QD5_mono_0110.wav,AH,3,Black,2133
BRG912QD5_mono_0111.wav,ER,9,Lime,2134
BRG912QD5_mono_0112.wav,OW,14,Maroon,2135
BRG912QD5_mono_0113.wav,ER,9,Lime,2136
BRG912QD5_mono_0114.wav,ER,9,Lime,2137
BRG912QD5_mono_0115.wav,AH,3,Black,2138
BRG912QD5_mono_0116.wav,EY,10,Purple,2139
BRG912QD5_mono_0117.wav,AH,3,Black,2140
BRG912QD5_mono_0118.wav,ER,9,Lime,2141
BRG912QD5_mono_0119.wav,AE,2,Blue,2142
BRG912QD5_mono_0120.wav,IH,11,Teal,2143
BRG912QD5_mono_0121.wav,IH,11,Teal,2144
BRG912QD5_mono_0122.wav,IH,11,Teal,2145
BRG912QD5_mono_0123.wav,OW,14,Maroon,2146
BRG912QD5_mono_0124.wav,AE,2,Blue,2147
BRG912QD5_mono_0125.wav,UW,17,Cyan,2148
BRG912QD5_mono_0126.wav,IH,11,Teal,2149
BRG912QD5_mono_0127.wav,AA,1,Red,2150
BRG912QD5_mono_0128.wav,IY,13,Pink,2151
BRG912QD5_mono_0129.wav,OW,14,Maroon,2152
BRG912QD5_mono_0130.wav,AW,5,Olive,2153
BRG912QD5_mono_0131.wav,AE,2,Blue,2154
BRG912QD5_mono_0132.wav,AH,3,Black,2155
BRG912QD5_mono_0133.wav,AY,7,Magenta,2156
BRG912QD5_mono_0134.wav,AE,2,Blue,2157
BRG912QD5_mono_0135.wav,ER,9,Lime,2158
BRG912QD5_mono_0136.wav,AH,3,Black,2159
BRG912QD5_mono_0137.wav,UW,17,Cyan,2160
BRG912QD5_mono_0138.wav,AY,7,Magenta,2161
BRG912QD5_mono_0139.wav,AH,3,Black,2162
BRG912QD5_mono_0140.wav,IH,11,Teal,2163
BRG912QD5_mono_0141.wav,EY,10,Purple,2164
BRG912QD5_mono_0142.wav,IY,13,Pink,2165
BRG912QD5_mono_0143.wav,EH,8,Black,2166
BRG912QD5_mono_0144.wav,EY,10,Purple,2167
BRG912QD5_mono_0145.wav,AY,7,Magenta,2168
BRG912QD5_mono_0146.wav,AA,1,Red,2169
BRG912QD5_mono_0147.wav,AH,3,Black,2170
BRG912QD5_mono_0148.wav,AH,3,Black,2171
BRG912QD5_mono_0149.wav,AA,1,Red,2172
BRG912QD5_mono_0150.wav,AH,3,Black,2173
BRG912QD5_mono_0151.wav,IH,11,Teal,2174
BRG912QD5_mono_0152.wav,UW,17,Cyan,2175
BRG912QD5_mono_0153.wav,AY,7,Magenta,2176
BRG912QD5_mono_0154.wav,AH,3,Black,2177
BRG912QD5_mono_0155.wav,UW,17,Cyan,2178
BRG912QD5_mono_0156.wav,ER,9,Lime,2179
BRG912QD5_mono_0157.wav,EH,8,Black,2180
BRG912QD5_mono_0158.wav,IH,11,Teal,2181
BRG912QD5_mono_0159.wav,UW,17,Cyan,2182
BRG912QD5_mono_0160.wav,UW,17,Cyan,2183
BRG912QD5_mono_0161.wav,AY,7,Magenta,2184
BRG912QD5_mono_0162.wav,IH,11,Teal,2185
BRG912QD5_mono_0163.wav,AH,3,Black,2186
BRG912QD5_mono_0164.wav,AW,5,Olive,2187
BRG912QD5_mono_0165.wav,AH,3,Black,2188
BRG912QD5_mono_0166.wav,EH,8,Black,2189
BRG912QD5_mono_0167.wav,AH,3,Black,2190
BRG912QD5_mono_0168.wav,AH,3,Black,2191
BRG912QD5_mono_0169.wav,IY,13,Pink,2192
BRG912QD5_mono_0170.wav,AE,2,Blue,2193
BRG912QD5_mono_0171.wav,AH,3,Black,2194
BRG912QD5_mono_0172.wav,ER,9,Lime,2195
BRG912QD5_mono_0173.wav,AH,3,Black,2196
BRG912QD5_mono_0174.wav,IY,13,Pink,2197
BRG912QD5_mono_0175.wav,IH,11,Teal,2198
BRG912QD5_mono_0176.wav,AH,3,Black,2199
BRG912QD5_mono_0177.wav,IY,13,Pink,2200
BRG912QD5_mono_0178.wav,AA,1,Red,2201
BRG912QD5_mono_0179.wav,AH,3,Black,2202
BRG912QD5_mono_0180.wav,EH,8,Black,2203
BRG912QD5_mono_0181.wav,OW,14,Maroon,2204
BRG912QD5_mono_0182.wav,UW,17,Cyan,2205
BRG912QD5_mono_0183.wav,IH,11,Teal,2206
BRG912QD5_mono_0184.wav,AE,2,Blue,2207
BRG912QD5_mono_0185.wav,AH,3,Black,2208
BRG912QD5_mono_0186.wav,IH,11,Teal,2209
BRG912QD5_mono_0187.wav,AH,3,Black,2210
BRG912QD5_mono_0188.wav,AW,5,Olive,2211
BRG912QD5_mono_0189.wav,AY,7,Magenta,2212
BRG912QD5_mono_0190.wav,IH,11,Teal,2213
BRG912QD5_mono_0191.wav,AO,4,Green,2214
BRG912QD5_mono_0192.wav,IH,11,Teal,2215
BRG912QD5_mono_0193.wav,AH,3,Black,2216
BRG912QD5_mono_0194.wav,AA,1,Red,2217
BRG912QD5_mono_0195.wav,AH,3,Black,2218
BRG912QD5_mono_0196.wav,IY,13,Pink,2219
BRG912QD5_mono_0197.wav,ER,9,Lime,2220
CAMPUSRD1_mono_0001.wav,OW,14,Maroon,2221
CAMPUSRD1_mono_0002.wav,IH,11,Teal,2222
CAMPUSRD1_mono_0003.wav,AO,4,Green,2223
CAMPUSRD1_mono_0004.wav,IH,11,Teal,2224
CAMPUSRD1_mono_0005.wav,AY,7,Magenta,2225
CAMPUSRD1_mono_0006.wav,OW,14,Maroon,2226
CAMPUSRD1_mono_0007.wav,AH,3,Black,2227
CAMPUSRD1_mono_0008.wav,EY,10,Purple,2228
CAMPUSRD1_mono_0009.wav,AH,3,Black,2229
CAMPUSRD1_mono_0010.wav,IH,11,Teal,2230
CAMPUSRD1_mono_0011.wav,IY,13,Pink,2231
CAMPUSRD1_mono_0012.wav,IY,13,Pink,2232
CAMPUSRD1_mono_0013.wav,AH,3,Black,2233
CAMPUSRD1_mono_0014.wav,IY,13,Pink,2234
CAMPUSRD1_mono_0015.wav,AH,3,Black,2235
CAMPUSRD1_mono_0016.wav,AY,7,Magenta,2236
CAMPUSRD1_mono_0017.wav,OW,14,Maroon,2237
CAMPUSRD1_mono_0018.wav,AA,1,Red,2238
CAMPUSRD1_mono_0019.wav,AH,3,Black,2239
CAMPUSRD1_mono_0020.wav,EH,8,Black,2240
CAMPUSRD1_mono_0021.wav,ER,9,Lime,2241
CAMPUSRD1_mono_0022.wav,EY,10,Purple,2242
CAMPUSRD1_mono_0023.wav,AA,1,Red,2243
CAMPUSRD1_mono_0024.wav,AY,7,Magenta,2244
CAMPUSRD1_mono_0025.wav,AH,3,Black,2245
CAMPUSRD1_mono_0026.wav,AE,2,Blue,2246
CAMPUSRD1_mono_0027.wav,AA,1,Red,2247
CAMPUSRD1_mono_0028.wav,AH,3,Black,2248
CAMPUSRD1_mono_0029.wav,AE,2,Blue,2249
CAMPUSRD1_mono_0030.wav,AH,3,Black,2250
CAMPUSRD1_mono_0031.wav,EH,8,Black,2251
CAMPUSRD1_mono_0032.wav,ER,9,Lime,2252
CAMPUSRD1_mono_0033.wav,ER,9,Lime,2253
CAMPUSRD1_mono_0034.wav,AE,2,Blue,2254
CAMPUSRD1_mono_0035.wav,EH,8,Black,2255
CAMPUSRD1_mono_0036.wav,IH,11,Teal,2256
CAMPUSRD1_mono_0037.wav,AW,5,Olive,2257
CAMPUSRD1_mono_0038.wav,AY,7,Magenta,2258
CAMPUSRD1_mono_0039.wav,UH,16,Silver,2259
CAMPUSRD1_mono_0040.wav,IH,11,Teal,2260
CAMPUSRD1_mono_0041.wav,AE,2,Blue,2261
CAMPUSRD1_mono_0042.wav,EY,10,Purple,2262
CAMPUSRD1_mono_0043.wav,AH,3,Black,2263
CAMPUSRD1_mono_0044.wav,UW,17,Cyan,2264
CAMPUSRD1_mono_0045.wav,EY,10,Purple,2265
CAMPUSRD1_mono_0046.wav,EY,10,Purple,2266
CAMPUSRD1_mono_0047.wav,UW,17,Cyan,2267
CAMPUSRD1_mono_0048.wav,EH,8,Black,2268
CAMPUSRD1_mono_0049.wav,AH,3,Black,2269
CAMPUSRD1_mono_0050.wav,IH,11,Teal,2270
CAMPUSRD1_mono_0051.wav,IH,11,Teal,2271
CAMPUSRD1_mono_0052.wav,AH,3,Black,2272
CAMPUSRD1_mono_0053.wav,AW,5,Olive,2273
CAMPUSRD1_mono_0054.wav,AH,3,Black,2274
CAMPUSRD1_mono_0055.wav,EY,10,Purple,2275
CAMPUSRD1_mono_0056.wav,ER,9,Lime,2276
CAMPUSRD1_mono_0057.wav,AA,1,Red,2277
CAMPUSRD1_mono_0058.wav,AY,7,Magenta,2278
CAMPUSRD1_mono_0059.wav,AA,1,Red,2279
CAMPUSRD1_mono_0060.wav,AY,7,Magenta,2280
