e1,e2,e3,e4,e5,e6,e7,e8
442.2,208.2,126.2,86.9,201.1,273.3,252.1,354.8
103.7,94.7,94.6,109.2,91,80.8,79.9,946.4
308.7,170.8,147.2,172.8,102.6,110.4,109.5,121.7
312.8,208.6,172,164.7,151.5,297.9,526.5,727.7
314.6,77.7,76.2,90,102.5,170,323.7,580.9
128.9,126,112,113.3,127,133,140.9,271.3
52.4,49.7,42.5,50.2,54.8,89.7,149.3,144.1
49.5,58.1,61.1,84,709.8,1392.7,354.6,281.6
36.6,38.7,40.6,43.1,48.9,299.8,409.5,295.3
143.9,69.9,41.8,44.9,663.6,668.9,819.7,992.2
96.7,58.6,101,176.4,148,142.6,146.5,116.9
84.3,67.6,73.7,78.7,83.6,204.4,843.2,727.5
116.9,110.2,28.7,30,30.1,24.4,29.1,31.4
40.2,27.2,26.9,29.2,22.1,42,354.9,159
177.8,88.5,97.7,106,88.3,107.7,185.4,491.4
379.1,264.5,156,123.4,240.8,276.8,291.4,337.6
55,49.2,124.4,158.5,110.4,131.4,149.9,790.3
225.3,232.4,225.6,261.6,289.8,280.1,261.5,193
65.1,71,64.6,71.6,125.7,588.1,355,566.4
91.9,74.9,69.4,82.3,73.7,91,90.6,92.3
54.1,54.1,59.5,68.5,44.5,40.7,62.2,78.9
46.7,41.9,36.1,40.4,33.7,56.9,110.8,108.4
93.1,115.7,126.8,230.7,391.1,355.2,419.5,467
71.7,63,56.3,52.8,51.7,134.3,216.6,253
370.1,96.3,34.4,34.3,37.7,35.5,42.4,54.3
81.8,80.2,84.5,74.9,114.3,154.9,306.7,131.2
46.9,42.3,45.8,66.2,87.6,53.7,90.8,1153.7
124.8,103.3,91.3,93.9,125.2,118.4,127.5,194.9
65.4,58.1,56.7,59,66.4,61.2,934,1124.8
116.1,52.3,70.6,37,44.4,94.8,100.8,578.7
105.8,89.5,89.5,95.6,84.6,126.8,154.3,179.1
105,118.8,161.6,332,340.5,301.1,403,628.6
127.2,100.8,103.7,97.4,97,137.4,98.7,119.8
69.8,83.6,101,113.3,105.5,102.1,106.6,119.4
297,87.5,87.1,106.2,95.2,212,310.7,220.2
208.8,98.7,92.5,80.5,89.4,116.2,434.6,427.7
225.7,106.5,85.7,74.9,68.8,75.1,80.5,106.6
70.5,64.2,64.7,69.5,56,48.1,51.7,57.6
69.6,50.3,55.7,53.4,77.6,132.7,157.4,553.9
37.2,44.5,44.2,103.7,163.4,83.8,63,62.3
130.6,132.6,136.1,144.8,216.2,106.2,99.4,121.1
88.1,95,92.9,135.5,335.1,526.9,322.1,725.3
54.9,54.1,49.8,60.4,133.6,58.4,77.4,53.6
127.7,126.7,126.4,126.8,130.5,188.4,296.3,455
136.1,116.7,108.2,106.9,97.5,94.4,97.4,556.6
139.3,104.4,91.5,83.8,107.2,197.8,417.8,802.9
135.8,29,24.4,30.5,49.9,82,900,1103.6
133.7,118.8,104.5,116.8,86.2,82.4,82.9,91.8
37.9,37.5,35.2,42.8,85.1,54.4,590.5,149.9
40.7,28.1,28.6,58.9,87.1,97.7,94,712
53.6,58.1,91.1,68.5,91.6,141.8,104.8,320.1
213.6,180.6,232.9,140.2,230.2,62.8,104.9,89.1
43.8,43.2,58.3,56.3,116.3,128.7,154.8,518.9
94.1,86,81.8,88.9,215.3,304.6,532.5,437.8
94.8,88.2,81.9,73.2,69.5,141.8,364.6,682.3
390.9,61.6,63.1,64.4,68.7,87.7,484.9,447.2
396.9,263.7,651.9,660.1,398.9,506.4,510.6,413.3
121.5,77.5,82.9,87.8,88.3,127.8,178.7,169.9
64.8,80.5,79.3,90.8,268.6,470.4,461.3,790.4
90,84.6,83,89.8,116.9,354.6,442.1,475
114.8,96.2,84.5,75.7,104.1,118.3,134.1,120
124,139,109.9,56.5,65.7,71.4,92.5,140.5
169.5,80.8,60.6,56.5,59.2,86.6,85.6,89.4
87.1,41.6,47.5,37,28.6,46.9,117.3,148.3
39.8,71.1,83.3,93.3,153.9,212,940.5,1024.3
126.5,59.4,53.3,55.5,64.7,158.2,163.1,368.9
10497.1,88.8,102.9,88,143.6,202.4,330.8,390.4
280.1,75.4,59.1,71.3,49.7,57.9,64.8,131.3
236.3,123.8,78.5,80.7,91.7,68.2,116.5,216.7
288.9,287,90,63.3,68.9,80.5,84.7,91.6
236.4,41.8,40.6,40.9,43.3,96.3,128.6,135.7
66.2,56,59,62.8,55.8,85.3,84.2,96.8
250,82.4,84.9,80.1,85,136.6,275.5,327.5
41.4,44.9,51.4,52.5,59.1,249.1,474.9,312.1
124.8,63.3,58.1,69.9,45.7,110.7,203.6,248.3
87.7,34.3,46.8,76.5,416.9,1476.5,1363,1235.6
343.2,57.7,54.6,67,706.4,1034.8,780,854.1
392.6,116.5,112.9,113.4,334.4,428.9,521.2,583.2
15.9,14.1,17.9,15,27.9,19.2,26.1,22.4
152.7,129.7,132.5,148.5,208.7,139.1,163.2,695.3
55.2,49,64.4,61.5,66.9,42.5,52.2,44.8
85.6,79.3,67.1,67.9,61.1,66.6,86.9,152.5
61.7,51.9,58.4,82.9,117.1,582.8,94.6,174.5
156.5,85.5,83.7,104.9,105.2,80.5,232.6,666.1
139.6,128.3,134.3,123.5,146.3,193.7,222.9,712.1
122.8,68.1,74.1,59.5,71.8,96.4,91.4,103.2
65.8,55.2,65.1,97.9,302.2,145.2,436.4,551.5
68,44.8,54.8,107.7,679.3,91.9,223.3,143.1
63.7,70.2,56.2,74.9,220.5,163.7,248.2,176.6
66.6,114.9,118.7,82.7,55.6,89.1,109.8,121.9
210.6,87.6,83.1,91.2,84.8,103.6,147.7,239.5
32,29.9,41.1,40.5,58.4,72.9,117.6,261.5
219.4,241.5,234.7,249.8,579.4,736,943.4,660.4
157.3,63,64.9,58.2,84.5,254.9,283.1,675.8
26.8,25.9,24.1,24.6,33.7,76.6,748.2,664.6
80.6,51,60.1,62.3,135.7,229.3,383.1,924.3
26.9,25.5,28.2,26.8,22.6,723.2,481.2,513
85.6,98.5,102.1,96.1,137.2,678.7,679.5,670.3
93.4,74.7,72.1,66.2,82,89.5,500.7,632.9
385.1,149.8,43.9,55.1,71.9,110.8,144.3,213.5
68.6,61.5,69.5,79.8,66.5,99.8,123.9,480.8
48.4,51.3,50.8,44.2,70.6,106,163.5,941.3
121,33.6,33.4,30.3,34.9,59.3,60,71.4
102.5,92.2,104.3,99.6,176.9,699.4,769.1,446.2
40.5,41.5,45.6,51.2,348.6,394.2,166,379
176.8,175.3,184.8,169.9,373.6,223.2,250.4,185
79.3,38.3,41.3,50.3,47.7,156.8,188.4,328.2
522.8,275.5,135,140.9,136.6,149,161.9,579.2
108.6,83.5,83.6,81.6,88.5,115.2,204.6,406.6
23.8,22.4,27.5,40.2,68.8,1075.2,211,225.8
41.7,80.8,101.5,139.1,734.8,251.3,252.7,396
144.5,151.8,116.1,145.3,265.6,225.3,191.5,222.6
93.8,73,70,70.6,83.5,63.6,223.5,446.3
71.3,56.5,63,82.3,59,60.5,146.1,471.9
24.6,25.6,27.4,50.2,55.9,73.5,155.4,643.8
503,111.9,114.8,144.1,113.9,241.9,310.7,291.8
75.2,59.7,49.7,64.3,50.8,47.9,39.6,65.9
190.8,114.8,57.4,64.2,59.7,70.1,70.7,82.2
140.3,125.2,114.1,128.5,143.4,100.5,99.6,212.3
213.9,149.6,156.3,158.2,167.3,218.4,377.7,427.2
10171.8,129.1,157.6,141.5,200.8,273.9,248.5,378
72.5,107.5,106.8,99.7,63.9,77.8,132.7,164.6
285,188.4,163.3,786.6,505.1,450.4,674.1,710.9
134.6,67.7,70.3,67,55.3,64.2,734.8,840.7
94,88.4,98.5,101.3,118.1,136.8,224.8,1109.6
285.8,193,226.5,373.5,366.3,564.9,569.3,775.9
86.1,83,91.1,85.6,112.1,165.7,195.5,194.5
60.6,50.8,89.3,48.6,81.5,117,79.4,64.3
165.9,130.1,126.3,99.8,746.2,823.9,765.3,885.5
72.2,75,81.1,73,156.8,200.5,138.5,346
44.8,51.5,55.3,66.6,113.1,53.3,58.3,74.5
86.8,77,71.1,64.8,91,123.9,115,119.7
54.1,50.4,46.6,56.3,68.6,156.6,794.9,1388.6
198.1,160.2,121.3,246.9,190.7,215.3,228.7,266.3
112,122.7,102.7,140.1,349.2,422.2,540.8,774.6
60,56.4,64.5,68.6,409.8,716.9,907.1,795.1
262.1,51.1,55.3,51.6,112.3,331.7,657.7,1611.2
164.9,134.5,181.8,239.7,200.8,249.3,326.7,357.4
86.6,49.6,49.3,54.3,56.8,59,125.7,329.3
202.3,95.5,80,78.3,79.2,107.8,106.1,89.2
169,147.5,100.8,126,106.9,160,151.5,188.2
108.8,58.3,78.6,74.6,82.2,206,182,190.1
367.4,137.9,137.9,169.3,123.2,137.4,185.9,197.6
106.9,50.2,50.5,44.9,76.5,231.2,238.1,287.9
191.4,238.2,87,96.3,74.1,203.3,223.7,267.4
235.7,117.3,93.7,88.1,80.4,142.1,612.3,998.5
26.8,24,22.9,20,22,34.4,141.1,129.5
91.9,62,56.5,56.7,48.3,166.8,112.3,88.5
110.3,102.7,100.8,114.2,106.2,118.9,136.4,280.1
365.8,47.5,58.1,50,59.3,432.6,592.1,836.5
137.7,79.5,82.2,701.4,693.4,836.7,754.9,1006.7
103.1,97.9,104.6,74.2,65,78.5,87.4,125.3
192.7,204.5,214.9,209.9,211.5,162.8,170.6,191.2
278.8,110.5,117.9,115,148.6,64.7,103.9,309.5
44.6,38.5,35.6,27.6,36.9,73.3,506,779.1
65.8,54.7,57.5,62.3,59.1,104.9,129,118.7
49.7,49,51.8,54.4,69.8,337.2,240.8,370.5
49.3,51.2,51.7,79.2,81.9,107.9,107.2,110.8
74.7,64.7,56.4,80.8,84.5,98.3,94.7,102
233.6,185.1,63.1,69,72.8,94.2,104.1,126.1
142.3,69.4,66.8,60.6,53.8,59,64.4,53.6
60.9,52.6,57.8,52.8,45.8,41.8,56.1,335.5
81.2,110,95.4,133.2,98.8,72.8,116,172.4
150.8,105.2,100.4,104.8,103.6,287,410.4,505
192.5,176.8,173.7,195.5,155.5,493.6,107,181.9
162,108.2,118.4,131,100.1,169.2,243.1,261
196.4,197,184.1,178.3,189.2,115.9,73.9,84.6
10067.1,10088.4,11155.3,633,698.8,58.5,47.6,39.4
68.2,58,57.2,69.2,88.8,63.6,144.6,1044.5
167.3,76.9,76.1,74.5,106.1,132,356.9,277.6
167,75.1,78,84.6,82.8,92.6,704.4,413.5
819.5,121.1,134.4,193.2,213.1,173,483.1,1168.2
377.5,164.8,76.2,96.5,226.6,154.1,263.6,254.6
580.3,56.6,63.9,76,49.6,58.3,424.2,146.6
67.7,62.9,75.1,133.4,142.6,352.6,286,266.8
125.9,122.8,151.6,173.7,219,634.9,200.7,271.1
26,26.7,28.6,39.7,41.6,62.1,706.5,886.8
327.3,189.3,89.6,79.3,85.4,873.4,1056.5,1279
97.3,89.9,65.8,67.9,48,121.4,510.9,637.4
354.6,213.9,84.7,92.7,171.2,99.8,69.4,73.3
229.6,235.9,231.2,229.6,203.2,190.8,378.4,535.1
25.8,21.7,30.2,26.8,33.3,83.9,437,585
192.2,99,110.5,106.9,105.8,106.1,625.7,937.8
216.8,206.3,187.1,203.3,226.2,191,187.7,279.2
113,89.5,75.5,74.6,61.3,76.9,104.3,141.7
67.6,41.9,51,52.8,76.1,55.1,62,825.1
115.2,99.9,51.9,66.7,68.5,62.7,70.6,112.5
198.7,232.6,202.5,117.7,134.7,118.6,153.9,941.9
39.7,41.3,47,46.4,59.3,51.8,48.8,272.6
134.1,65.8,71,70.5,54.6,102.1,134.7,152.4
61.6,62.8,61.2,63.2,63.3,136.4,475.8,866.1
60.4,48.7,35.3,48.6,51.5,59.1,539.2,635.6
106.2,48,56.4,42,58.8,253.1,415.3,389.1
112.3,112.7,100.8,137.7,541.3,646,587.9,369.2
121.9,180.8,237.6,188.7,96,619.4,319.8,339.9
21.9,22.6,26.5,31.9,26.8,32.5,702.5,872.5
153.8,99.6,85.8,97.8,99.7,145.9,212,286.2
46.1,49.8,56.7,72.9,98.2,163.7,588.6,172.3
67.6,111.4,145.8,172.6,92.1,709.9,490.3,97.5
164,118.4,561.8,389.8,547.4,818.2,661.2,681.1
256.2,191.6,262.6,319.1,94.7,95,106.9,121.1
57.1,56.3,61.7,72.9,108.4,121.8,133.5,153.1
60,136.9,193.5,113.9,152,180.7,239.4,334.9
158.5,169.5,101.4,119.2,140.8,225.3,153.3,608.6
94.8,95.2,94.5,90.9,83.6,90.2,423.7,246.3
51.7,84.1,78.3,58.9,52.1,65,471.6,80.4
69.3,77.4,77.4,144.9,540.4,704.5,782.5,908.3
85.7,90.8,103.2,120,146.2,653.2,255.4,276.7
50.9,32.2,37.7,58.6,564.6,834.7,626,526.1
291.2,91.1,74.7,117.9,125.2,66.6,78.5,66.4
135.7,101.8,48.9,100.8,58.4,37.1,83.4,79.5
241.3,153.7,128.9,130.9,129.8,97.8,103.7,128.9
220.7,121.4,54.4,45.4,105.1,223.7,274.2,927.3
71.7,66.5,73.3,67.7,72.6,80.1,456.4,349.2
83.1,299.7,119.8,32.5,37,29.6,41.7,63.8
126.7,119.7,109.4,114.4,114,116.6,128.1,1424
159.3,102.7,84.2,91.5,92.9,377,408.9,922.4
149.6,119.8,154.4,141.9,99.9,91.7,123.4,159.4
160.9,130.8,114.1,95.2,95.2,102.6,97.3,112.1
87.4,40.4,62.4,27.5,33.7,41.9,70.5,736.7
71.1,59.5,51.6,47.1,71.3,138.6,116.4,595.1
192.5,108.1,104.7,110.5,87.5,142.3,128.5,158.7
99.8,50.8,47.8,47.8,45.1,48.3,58.6,60.2
70.6,64.6,79.4,52.9,67.2,57.9,73.4,564.6
262.3,59.3,51.5,279,463.3,666.1,690.8,689.8
239.9,94.6,61.8,73,59.3,68.5,99.8,139.1
78.7,87.7,51.6,49.1,42.6,45.6,273.5,218.8
268.7,56.1,47.1,44.1,56.7,53.3,568.3,1314.2
57.9,54.4,51,53.4,58,53,85.2,476.8
85.4,78.6,100.5,98.6,249.8,843.5,1032.2,1456.5
158,141.1,136.2,142.8,142.3,157.8,275.7,637.9
73.3,76.8,61.7,51.6,467.6,624.8,228.3,225.3
208.5,160.3,146.1,156.9,181.5,142.5,208.1,521.7
77.7,40.1,42.4,41.9,44.8,70.4,147.7,157.1
267,169.6,120.1,88.1,99.8,123.5,168.3,170.4
244.1,87,83.6,90.3,79.3,85,204.1,115.1
157.3,194,102,109.1,64,66.4,133.1,1453.5
10140.7,62.5,81.2,72.5,99,368.3,667.4,997.9
64.6,57,58.2,113.1,166.6,157.3,803.4,692
40.1,37.9,41.2,44,63.6,10713.7,249.3,267.2
74.4,81.2,84.5,112.9,1160.4,826.6,1136.6,956.6
36.7,35.9,43.4,52.6,69.7,60.1,80.4,765.1
127.6,43.4,37,34.6,40.4,46.4,58,1020.4
144.3,38.8,38.9,34,32.7,43.4,860,1137.6
101,29.5,27.5,32.6,29.5,54.6,751.7,720.4
251.2,131.9,113.8,124.1,112.7,82.8,80.1,114.5
37.4,35.3,38.9,38.9,70,148.3,395.4,1302.9
187.6,33.7,34.2,39.9,32.8,43.2,100.5,530.2
111.4,105.4,100.3,84,90.9,498.3,689,450.1
135.7,123.7,132.1,138.1,324.1,486.3,151.5,104.4
95.1,92.1,93.3,101.2,166,436.7,484.8,658.8
204.3,116.4,113.1,102.6,103.8,90.4,102.4,311.2
61,55.4,48.8,41,40.9,42.2,758.4,527.3
199.3,127.5,123.2,126.8,124.9,132.8,322.4,481.7
36.8,35.3,40.5,35.6,62.8,466,1312.7,1042.5
366.2,46.9,52.2,52.5,54.1,476.8,761.2,855.5
62.6,36.4,39.6,39.8,50.3,65.4,244.3,507.6
410.7,114.6,117.1,113.5,90.1,113.1,506.8,418.3
55.9,52,42.3,45.9,60.1,862.3,847.3,928.1
118.9,97.6,110.8,115,138,668.6,671.9,988
344.8,154.1,86.2,98.7,202,249.8,627,1227.7
66.1,63.9,100.3,83.1,89.9,139.8,87.3,114.1
182.3,69,71,74.3,66.8,73.9,86.5,121.5
254.8,32.6,32.5,33.7,35.1,34.7,46,45.8
63.1,64.8,51.8,70.9,117.5,339.7,297.3,341.3
397,353.5,381.5,325.5,510.7,667.8,711.2,757
91.8,121.5,150.7,70.4,43,45.4,76.5,337.1
119.7,106.7,114.7,113.4,85.3,79.8,159.9,238.4
85.7,74.1,49.8,52,53.3,62.2,139.8,288.6
53.2,72.6,66.6,62.3,58.5,76,77.3,100.2
280.5,70.9,69.8,75.2,47.5,73.6,97.1,102.2
317.8,48.8,42.5,40.9,49.3,192.1,493.3,726.4
464.1,249.4,230.1,223.7,224.8,271.2,300.5,655.7
66.4,66.4,70.8,74.1,79.2,720.1,520,235.2
179.2,186.3,79,44.8,40.5,43.8,214.4,243.6
305.7,154.5,151.6,141,148.9,166.3,803.4,1448.3
305.4,360.7,375.1,131.7,93.5,134.2,353.5,574.2
466,293.1,255.9,188.7,116.1,113.2,213.7,444.5
383.8,254.7,120.8,516.3,109.7,123.1,48.6,61
199.4,121.5,98.1,83.2,55.7,75.4,955.9,868.8
604.2,80.3,72.8,81.3,78.6,99,117,125.8
571.6,214.4,202.2,301.4,456.3,486.8,866.5,1081.6
262.2,204.8,98.1,180.7,111.6,101.6,127.9,178.1
191.2,186.5,170.5,145.9,216.2,414.1,213.6,850.1
53.5,43.4,54.3,58.5,74.4,157.8,586.7,977.1
27.9,30.4,28.6,26.5,33.5,29.7,36.8,827.9
52.9,46.4,55.7,51.7,176.3,514.1,622.9,226.8
10275.9,358.3,465,266.5,263.1,314.2,1153.9,570.3
346.1,140.9,130.7,85.7,85.7,109.4,121.4,168.3
165.4,175.5,186.9,453.1,743.9,613.3,1227.4,884.4
134.5,176.9,186.9,178.7,173.8,170.1,237,213.7
144.6,183.2,62.4,54.4,62.6,71.2,88.6,559.7
209.6,179.8,96.4,73.9,78.4,752.4,794.6,870.5
77.1,29.4,29.8,38.2,25.9,33,69,88.4
93.7,88.3,82.4,73.8,104.5,436.8,265.5,585.2
270.4,44.3,47.5,58.1,38.9,576.2,726.5,1267.7
162.2,47.6,50,37.8,32.8,42.8,46.8,92.3
253.7,286.7,245.7,227.3,222.6,228.5,261.2,1129.7
54.5,36.8,42.5,50.3,81.5,70.1,927.6,464.3
167.1,156.4,153,167.3,155.1,171.7,898.9,883.7
96.8,88.6,105.2,93.6,92.5,115.8,101.5,805.2
386.4,99.8,432.6,704.6,731.9,715.5,885.1,818.8
212.5,143.4,112,139.6,117.1,102.8,137,160.6
136.8,346.7,112.6,28.7,48.2,71.1,738.1,819.3
401.6,139.1,112.7,112.1,106.6,118.2,157.4,241.9
73.4,75.5,66.6,58.4,74.9,87.1,93.1,165.5
110.2,63.6,45.8,52.2,55.4,104,140.2,146.1
74.8,71,76.6,104.6,481.6,539.9,533.8,576.3
291.7,148.6,131.6,135.6,73.4,85,156.5,1257.2
134.1,111.6,99,101.3,86.9,96.9,351.1,355.3
140.2,45,46,51.6,33.8,744.6,1363.9,846.9
439.9,244.9,144.1,110.1,94.1,94.8,101,117.8
180,159.4,179.6,136.3,95.4,105.4,119.7,99.6
456.5,391.3,319.9,462,381.4,334.3,312.2,770.4
180.2,110.8,109.5,115.2,125.3,127.3,184.3,439
398.6,125.6,107.5,110.9,117.5,92.1,91.3,123.4
115.1,52,49.2,49,51.5,68.4,150.7,363.4
91.4,131.4,142.1,168.5,237,130.9,314.5,599
53.4,51.2,45.4,61.5,258.8,276.8,654.7,178.9
10035,10032.9,10028,10028.8,10047.4,10285.5,89.9,235.1
175,50.4,48.4,62.2,57.5,77.7,824.7,711.9
141.3,60.3,45.4,59.3,47.6,62.3,77.4,606
176.1,60.1,83.7,86.2,252.8,1055.4,958,789
149.6,132.3,127.7,133.3,135.4,161.1,253.1,496.5
101.7,98.9,91.5,92.9,92.5,92.4,110.1,489.1
68,66.3,72.1,82.3,108.4,582.1,779.9,877.4
81.2,87.1,83.6,83.7,102.1,1064.8,158.4,174.7
122.1,72.1,68.8,73.8,63.2,74.5,189.7,431.9
407,81.9,68.1,58.4,96.9,79.5,104.2,121.6
95.6,62.6,63.7,210.5,349.5,539.4,685.8,579.1
89.8,82.9,80.8,212.3,840,610.3,685.3,312.5
212.1,243.9,154.6,92.9,112.3,104.3,205.6,915.3
168.2,69.4,60.1,74.1,57,74.9,163.7,318.2
116.7,56.3,58.1,52.4,71.7,1300.8,355.9,705.8
273.5,38.2,46.3,47.8,1080.2,1741.6,1030.5,536.3
71.6,71.8,76.8,94.5,78.1,137.5,368.4,638.9
126,50.8,59.8,67.4,70.8,80.2,531.7,859.2
95.3,76.8,69.7,76,72.4,142.9,302.4,398
159.3,135.8,45,33,32.3,35.6,49.1,1024.8
64.8,62.2,58.9,55,65.9,81.2,838.6,854.9
481.7,170.8,181.4,163.2,266,246.4,188.2,499.7
104.3,114.6,90.1,73.4,57.6,75.5,66.2,79.5
152.6,105.7,83.6,80.3,82,80.3,78.1,94
173.8,113,79.5,74.6,110.8,122,140.4,159.8
46,50.5,52.1,55.1,62.8,58.2,848.6,840.9
94.1,95.6,103.6,101,111.9,215.2,722.1,846.1
407.4,321.1,336.7,304.8,349.9,459,486,834.8
258.3,128,39.5,40.7,38.4,46.4,666.7,1432.3
80.4,78.7,82,79.2,73.2,813.9,1221.7,800.6
186.1,152,162.3,139.2,158.7,193.2,169.4,241.6
275.6,100.7,91.6,94.3,90,93.7,576.7,892.8
140.3,92.4,97.6,89.7,84.1,540.3,511.3,425
77.1,31.2,32.9,42.1,51.2,169.8,286.4,541.1
61.9,68.7,62.5,51.4,57.2,95.9,206.4,274.3
324.6,288.6,156.9,476.9,55.9,836,149.9,48.1
121.5,119,138.2,192.7,200.8,128.1,142.4,863.4
45.3,51.7,56.1,50.3,71.6,87.9,90.7,88.3
46.8,41.9,46.2,47.1,49.6,52.6,56.1,54
226.5,164.9,78.3,52.2,146.1,783.9,796.8,782.1
337.2,119.7,139.1,118.6,119.4,125.1,176.5,1196.6
10068.6,10060.9,10056.3,10052.1,10060.3,10138.4,856.5,710.1
51.8,50.1,61.9,84.1,206.5,419.9,885.5,306.5
10288.1,469,181,108,75.6,146.7,194.9,185.3
51,79.5,186.7,77.5,300.7,78,132,97.3
33.5,27,25.7,31.4,31.5,48.4,42.3,49.4
214,221.1,214.3,201.6,218.2,221.5,275.1,235.8
348.7,468.3,594.2,325.8,330.9,306.9,277.6,412.4
20.6,18.3,20.2,23.5,25.5,33.6,37.3,37.5
118.6,118.9,115.8,123.8,389.1,714.3,733.8,528.1
60.2,61.5,77.5,73.9,333.1,336.8,516.8,653.2
10552,10900.9,1042.8,502.1,502.6,284.2,171.9,221.7
649.5,529.2,677.2,489.9,517.5,346.5,517.9,308.8
347.4,79.1,159.2,187,150.4,141.6,162.8,158
48.1,40.7,58.6,63.5,161.6,459.4,920.2,734.2
105.6,158.5,132.7,172.7,295.3,405.5,358,363.4
737.6,204.6,204.8,392.7,253.1,315.2,299.7,287.7
130.9,182.8,196.5,183,177.4,159.3,119.3,177.6
83.1,334.4,636,529.3,259.9,202.4,196.7,186.6
200.5,613.5,411,242.8,142.9,80.6,91.8,211.9
364.5,428.2,349.8,142.5,100.1,133.1,171,309.3
56.2,145.1,115.5,157.9,171.5,223.1,446.5,243.3
10116.6,505.4,59.2,70.1,72.2,70.7,88.4,133.1
10537.1,284.7,299.8,137,154,134.9,172.4,282.9
10303.7,10330.2,10394.7,10385.3,527.6,305.4,205,138.9
10101,10067.4,10146.7,253.5,207.5,180.6,183.1,133.7
675.3,86.7,110.6,90.7,89.6,94.7,124.4,385.7
83.2,186.1,124.3,74.4,76.7,82.8,75.6,94.4
426.5,374.1,210.7,200,159.9,118.9,348.9,398.7
294.2,476.6,156.4,187.3,176.8,182.9,155.7,123.8
163.4,125,109.9,111.6,93.4,103.4,134.2,362.9
472.8,301,105.3,168.8,127,84.9,130.6,141.9
10212.4,328,122.7,131.5,125.4,120.8,114.9,216
10184,415.9,442.1,435,231.6,258.6,190.2,264.2
125,92.2,188.3,106.1,152.1,98.4,98.2,99.7
10440.6,285.6,249.7,191.3,106.1,78,124.8,201.9
10222.5,10226.5,10212.3,10204.2,237.2,398,364.9,374.5
797.6,75.9,91.7,123.3,122.1,394,461.2,506.4
372.5,188.5,129.1,138.3,130.7,173.6,180.8,189.5
83,42.3,44.9,48.5,42.7,40.8,68.6,104.4
45.7,40.6,50.2,55.6,88.2,200.9,273.5,729.8
23.3,25.3,42.8,48.1,58.3,287.6,374.9,421.4
301.9,57.1,71.4,98.5,184.5,153.6,333.1,262.9
53.4,97.8,127.1,126.7,95.5,179.6,776.9,565.3
319.1,520.1,272.4,149.2,69.6,79,97.3,348.8
273.5,418.3,404.1,434.4,609.5,645.2,877.2,907.8
10378.3,79.2,58.7,325.1,97.4,63.5,70.1,72.2
10518.3,526.4,312.2,188.8,174,178.7,178.7,194.6
581.6,673.9,303.9,327.5,244.5,361.9,384.7,356.8
270.8,189.5,206.2,181.7,190.5,357,303.9,269
358.3,80.6,91.8,200.9,199.7,213.3,185.1,227.3
152.7,163.7,216.3,136.7,237.5,342.3,237.1,236.4
10288.8,10881.5,334.6,66.7,65.1,76.3,130.1,124.3
201.3,364.9,71.5,229.9,74.5,84.9,83,94.7
916.4,30.9,30.4,36.2,30.6,60.4,109.9,185.5
109.3,93.5,99.7,91.5,119,94.9,122.9,181.3
216.8,73.6,101.3,94.1,109,308.8,180.3,130.8
211.4,168,83.5,160.6,115,157.1,221.7,241.5
10752.8,476.6,37.7,50,40.9,49.4,49.4,62.8
374.8,284.9,335.3,419,494.6,500.7,269.1,297.8
260.8,206.9,199.7,179.1,174.6,94.3,157.2,132.9
10441.6,264.4,164.4,558.1,422.4,113.4,147,195.9
609.2,447.9,50.3,275.3,125.5,128.8,238.2,204.5
477.6,449,106.3,70.3,70.3,93.5,82.6,124.9
188.5,239.1,195.2,220.5,314.7,162.8,174,171.3
617.5,510,571.5,452.3,411,362.2,402.7,169.4
146.7,213.6,653.9,864.1,133.7,123.1,179.9,206.4
480.7,113.7,102.8,173.3,182.4,199.7,167.3,246.8
10154.7,461.4,358.2,88.6,85.5,112.6,102,164.9
307.4,338.2,155.2,140.1,93.4,151.5,218.2,288.7
329.1,85.3,89.9,83,62.4,96.5,107.6,79
531.3,77.1,70.3,219.3,137.5,145.4,113.8,106.1
10060.1,44.3,63.4,69.6,232.6,812.5,656.5,553.7
150.7,411.6,487.4,529.6,187.2,120.7,469.5,442.5
10055.4,10050.8,10071.1,10161.3,10523.6,504,869,1092.2
61.9,82.2,47.8,48.2,84.7,178,232,216.9
10145.8,542.8,73.4,73.3,77.1,64.9,58.6,92.6
10664.1,112.4,121.3,175.2,182.7,209.4,205.2,166.5
406.7,60,67.6,72.7,65.3,101.9,122,329
474,73.7,75.1,71.5,108.5,411.7,392.1,795.1
10351.2,90.6,73.2,218.5,166.5,139.1,165.8,198
10222.2,135.3,170.2,217.8,234.5,221.6,314,549.7
10085.8,10227.9,10080.5,551.6,558.1,240.7,162.5,149.7
10366.2,10600.4,10600.4,626.1,306.6,295.2,340.1,273.7
176.6,191.6,295.7,387.9,324.3,225.7,174.1,173.4
326.5,27.3,31.6,21.2,21.4,31.1,512.4,39.5
113.1,70.3,50.5,331.9,520.8,478.5,714,199.8
10376.6,157.1,82.2,97.5,99.1,134.8,186.5,334
123.2,121.1,130.7,168.7,151.1,156.6,197.3,186.3
152.8,26.5,40,46.6,47.2,86.6,121.5,386
10312,10244.4,10162.1,10140.7,132.4,401.2,410.7,421.9
10270.7,410.8,104.5,95.6,92.8,139.7,136.4,170.1
10188.7,10667.3,286,158.3,156.8,172.1,140.2,126.7
163.3,244.8,212.5,170.1,62.3,48,37.5,40
10585.2,145.4,121.5,140.2,171.6,230.8,218.8,192.7
